userId,itemIds,top-50 scores
11,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
12,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
13,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
14,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
15,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
16,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
17,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
18,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
19,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
20,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
21,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
22,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
23,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
24,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
25,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
26,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
27,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
28,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
29,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
30,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
31,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
32,"[2959, 1, 780, 592, 457, 648, 588, 380, 1198, 7361, 1270, 1210, 260, 296, 593, 597, 150, 356, 293, 367, 1704, 153, 318, 480, 5952, 2571, 527, 4993, 6539, 2858, 231, 377, 590, 110, 4886, 165, 316, 608, 589, 3578, 10, 1923, 47, 1197, 32, 79132, 50, 2028, 1265, 4995]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975, 0.975]"
