userId,itemIds
521,"[8533, 97921, 2028, 7361, 69481, 6711, 527, 39183, 1222, 109374]"
559,"[1307, 318, 4973, 296, 1246, 7147, 3160, 555, 7579, 1197]"
573,"[318, 356, 364, 858, 1197, 58559, 109374, 79132, 80463, 2153]"
133,"[2156, 1015, 3554, 364, 2739, 135436, 1477, 5389, 2154, 4519]"
177,"[4, 63, 85, 101, 233, 766, 904, 933, 1263, 2991]"
286,"[2739, 1197, 46578, 7361, 4973, 97921, 6711, 86882, 109374, 88810]"
332,"[3554, 69, 2571, 1192, 296, 7147, 46578, 97921, 2791, 122882]"
381,"[296, 7361, 318, 2959, 109374, 48516, 6711, 79132, 80463, 1682]"
387,"[8533, 318, 7579, 7361, 109374, 858, 215, 80463, 4973, 48516]"
402,"[1777, 97921, 88163, 69406, 1682, 7361, 96821, 112556, 109374, 8533]"
404,"[3257, 1036, 145, 1094, 837, 1092, 1477, 377, 4085, 1183]"
453,"[47099, 6942, 1197, 46578, 8533, 318, 356, 7361, 88810, 86882]"
464,"[2739, 5103, 261, 1183, 1197, 1265, 1682, 1968, 318, 3996]"
534,"[318, 7361, 109374, 96821, 79132, 46578, 1682, 6711, 106920, 97921]"
588,"[830, 3006, 231, 1912, 1678, 3386, 1485, 296, 3844, 457]"
6,"[1307, 318, 8533, 480, 1197, 364, 58559, 48516, 7361, 109374]"
28,"[296, 318, 858, 356, 58559, 79132, 109374, 80463, 7361, 2959]"
46,"[1013, 46578, 86833, 6711, 69122, 97921, 3948, 2858, 54503, 47099]"
64,"[318, 356, 858, 7361, 109374, 47099, 58559, 4973, 80463, 1197]"
103,"[1197, 318, 109374, 7361, 1732, 4973, 1682, 296, 46578, 215]"
160,"[318, 296, 356, 858, 58559, 79132, 48516, 7361, 2959, 109374]"
215,"[1197, 81591, 7361, 7147, 2791, 2858, 4973, 104374, 1258, 6711]"
220,"[69122, 858, 318, 296, 356, 58559, 79132, 109374, 80463, 364]"
391,"[1197, 8961, 4954, 1246, 7361, 318, 134130, 46578, 5989, 164909]"
418,"[1197, 96488, 318, 81591, 899, 910, 6663, 46578, 4973]"
435,"[1197, 1, 56152, 4306, 1035, 6377, 595, 8961, 1028, 52767]"
437,"[1013, 7579, 46578, 1183, 509, 86882, 4973, 2291, 1197, 109374]"
555,"[1197, 318, 109374, 296, 7361, 1732, 80463, 1682, 6711, 7826]"
562,"[1197, 7361, 4973, 109374, 318, 79132, 6711, 1682, 92259, 48780]"
587,"[500, 2, 586, 1197, 1, 2273, 8961, 1580, 1013, 4306]"
313,"[58559, 318, 1307, 2028, 7361, 2571, 86882, 1222, 50, 79132]"
361,"[296, 50, 555, 7361, 48516, 79132, 109374, 1197, 318, 58559]"
362,"[58559, 364, 6942, 1073, 46578, 7361, 2346, 112556, 1197, 79132]"
438,"[318, 1197, 296, 58559, 7361, 858, 79132, 109374, 80463, 2571]"
469,"[58559, 296, 1197, 2028, 17, 109374, 7147, 457, 5103, 318]"
45,"[318, 296, 58559, 7361, 79132, 2959, 109374, 2571, 80463, 48780]"
202,"[1197, 318, 1265, 2671, 1682, 1036, 356, 593, 2762, 858]"
235,"[318, 296, 457, 1682, 50, 2959, 3147, 1617, 2762, 1704]"
279,"[1197, 7579, 2028, 593, 1, 1225, 86882, 6711, 1704, 55820]"
368,"[318, 58559, 1197, 109374, 7361, 1682, 80463, 48780, 79132, 4973]"
395,"[2005, 1213, 318, 457, 110, 2791, 1321, 1198, 2268, 1036]"
494,"[2005, 4128, 1259, 4135, 2617, 7045, 1544, 3081, 5103, 2762]"
498,"[2005, 231, 318, 1198, 2791, 356, 480, 1136, 1704, 1270]"
536,"[2005, 1036, 6, 6378, 318, 1198, 1617, 457, 48516, 48780]"
586,"[2005, 17, 377, 1663, 6, 910, 1197, 1304, 1015, 165]"
603,"[318, 1197, 296, 7361, 109374, 79132, 58559, 1732, 2959, 48516]"
608,"[318, 2571, 79132, 58559, 2959, 296, 48780, 7361, 109374]"
140,"[457, 318, 2571, 296, 7361, 80463, 79132, 109374, 116797, 112552]"
264,"[1036, 2000, 377, 380, 2273, 457, 4085, 145, 367, 1580]"
1,"[58559, 2959, 296, 356, 318, 79132, 69122, 48516, 109374, 2571]"
294,"[58559, 79132, 7361, 318, 296, 109374, 80463, 1197, 1682, 48516]"
606,"[58559, 47, 7361, 318, 296, 109374, 79132, 858, 4973, 2959]"
42,"[1307, 7361, 6711, 318, 79132, 97921, 109374, 48780, 4973, 2959]"
256,"[11, 71, 278, 927, 1015, 1040, 1209, 1405, 1805, 2050]"
590,"[318, 356, 296, 58559, 109374, 79132, 1682, 7361, 80463, 48780]"
217,"[1197, 318, 296, 356, 109374, 7361, 1732, 1682, 4973, 79132]"
353,"[1278, 2268, 6, 296, 1682, 2571, 2762, 2997, 110, 318]"
365,"[1278, 1213, 1036, 2791, 4144, 1189, 908, 1682, 4973, 541]"
373,"[1278, 48394, 1197, 2054, 1265, 2, 7361, 2716, 2124, 1270]"
380,"[12, 27, 74, 76, 92, 199, 870, 1078, 1235, 4775]"
199,"[318, 296, 858, 7361, 58559, 2959, 79132, 48516, 80463, 109374]"
58,"[318, 296, 858, 356, 2959, 48516, 2858, 2571, 1213, 80463]"
68,"[318, 356, 1197, 1, 109374, 364, 1682, 7566, 8961, 1035]"
107,"[48516, 6, 3006, 2268, 457, 50, 47, 4776, 318, 16]"
134,"[48516, 6787, 6, 2268, 3006, 457, 41997, 51540, 3006, 318]"
176,"[80463, 2268, 2858, 7361, 1682, 1704, 46578, 318, 97921, 6711]"
240,"[318, 858, 58559, 48516, 2959, 2858, 296, 80463, 50, 47]"
284,"[1213, 318, 1197, 1682, 364, 296, 46578, 1732, 7361, 109374]"
349,"[3386, 3006, 2268, 3539, 2167, 457, 47, 2762, 2571, 2959]"
414,"[1197, 318, 109374, 7361, 1682, 79132, 80463, 48780, 4973, 2571]"
419,"[296, 318, 1732, 7361, 2959, 1682, 79132, 48516, 109374, 2571]"
428,"[296, 1732, 318, 50, 608, 2959, 2858, 48516, 79132, 109374]"
468,"[6787, 318, 2268, 1246, 81845, 80463, 116797, 1704, 47099, 64957]"
18,"[1198, 380, 1307, 2571, 2, 1682, 457, 4995, 593, 296]"
136,"[6539, 8533, 1197, 7826, 364, 2396, 4308, 590, 4973, 97921]"
191,"[6539, 1197, 7579, 8533, 318, 79132, 5418, 48516, 45668, 47]"
75,"[858, 6, 296, 48516, 4954, 1213, 318, 541, 50, 80463]"
77,"[1213, 48516, 858, 6, 428, 318, 555, 8533, 88129, 2858]"
96,"[1213, 296, 2858, 318, 7361, 48516, 6711, 1197, 97921, 179119]"
124,"[858, 296, 55820, 48516, 1206, 6, 318, 27773, 1732, 99114]"
171,"[1213, 7579, 4973, 8533, 1515, 2454, 48516, 7361, 86882, 55052]"
266,"[48516, 110, 1407, 5418, 357, 5445, 61240, 2671, 2571, 1095]"
308,"[1213, 296, 7361, 364, 2791, 78039, 6711, 48516, 46578, 98230]"
364,"[1213, 48516, 6, 858, 428, 2194, 1466, 55765, 106782, 4239]"
400,"[858, 6, 318, 2329, 1213, 48516, 2268, 50, 1262, 106782]"
416,"[1213, 48516, 6, 858, 318, 2268, 50, 6870, 2329, 80463]"
422,"[1213, 608, 296, 2502, 54503, 45728, 4816, 69122, 3911, 318]"
441,"[1213, 48516, 6870, 50, 47, 67255, 112556, 2268, 318, 628]"
475,"[318, 7361, 593, 899, 1197, 608, 2762, 46578, 1968, 109374]"
514,"[296, 318, 858, 2959, 58559, 79132, 48516, 1213, 80463, 2571]"
551,"[1213, 7579, 500, 1307, 1, 7361, 2762, 6711, 318, 46578]"
570,"[1213, 6, 296, 1732, 7361, 318, 1197, 132333, 2959, 1682]"
4,"[7579, 318, 4973, 81845, 109374, 80463, 79132, 47099, 58559, 1]"
17,"[7579, 1259, 296, 7361, 1015, 231, 2762, 215, 46578, 1197]"
37,"[7579, 4246, 6942, 8533, 2572, 97921, 104374, 7361, 164909, 88163]"
119,"[7579, 1258, 7361, 86882, 899, 555, 1704, 46578, 410, 79132]"
152,"[7579, 7361, 6711, 4973, 86882, 97921, 109374, 7147, 1197, 98230]"
227,"[7579, 1747, 1258, 4954, 38061, 457, 318, 7361, 2762, 97921]"
262,"[7579, 8533, 55052, 39183, 7361, 111921, 97921, 7178, 164909, 215]"
309,"[7579, 112556, 1246, 1258, 1198, 2762, 2572, 586, 8533, 593]"
339,"[7579, 531, 6947, 60766, 261, 318, 553, 2762, 898, 2858]"
357,"[7579, 1197, 8961, 97921, 2716, 1387, 1246, 2273, 109374, 6711]"
413,"[7579, 4246, 6942, 8533, 97921, 104374, 69406, 164909, 88163, 111921]"
477,"[7361, 318, 79132, 109374, 48780, 4973, 1682, 80463, 6711, 116797]"
513,"[7579, 48516, 541, 7361, 593, 1258, 79132, 55052, 6, 2571]"
542,"[7579, 7147, 141, 2, 46578, 48394, 7361, 4973, 318, 1197]"
558,"[7579, 55052, 8533, 7361, 97921, 39183, 164909, 111921, 215, 180031]"
568,"[7579, 838, 55052, 515, 613, 3038, 51834, 71327, 412, 17]"
583,"[7579, 1013, 261, 1197, 837, 104374, 7826, 1035, 2797, 4700]"
599,"[7361, 356, 1214, 225, 3265, 1719, 2997, 1393, 1836, 77]"
602,"[7579, 7361, 46578, 6711, 1197, 4306, 586, 4720, 1682, 109374]"
609,"[7579, 595, 109374, 1197, 318, 50658, 46578, 48516, 164909, 858]"
81,"[296, 46578, 109374, 56367, 7361, 6711, 1682, 97921, 4979, 4973]"
130,"[296, 4011, 38061, 57669, 158238, 380, 1732, 608, 2542, 50]"
198,"[296, 2571, 2959, 318, 79132, 7361, 109374, 1682, 80463, 6711]"
248,"[296, 1732, 4011, 38061, 57669, 608, 2542, 555, 158238, 61323]"
486,"[296, 1183, 837, 39, 608, 17, 2, 141, 261, 2413]"
507,"[6942, 4246, 2671, 109374, 97921, 88163, 69406, 69757, 104374, 49286]"
561,"[296, 2571, 318, 109374, 1732, 7361, 2959, 4973, 79132, 50]"
56,"[1485, 296, 54503, 48516, 367, 79132, 8917, 4776, 108932, 231]"
274,"[318, 1197, 7361, 109374, 58559, 4973, 48780, 79132, 1682, 80463]"
484,"[367, 47, 1265, 2761, 608, 109374, 904, 7361, 86882, 6711]"
99,"[296, 4011, 38061, 57669, 158238, 48516, 608, 2542, 1732, 555]"
304,"[296, 7361, 318, 79132, 109374, 80463, 1682, 2959, 4973, 48516]"
340,"[6, 48516, 79132, 58559, 296, 50, 2959, 318, 132333, 593]"
376,"[1036, 296, 318, 2571, 4954, 79132, 1213, 58559, 80463, 112852]"
386,"[6, 48516, 296, 4011, 50, 2959, 555, 457, 1617, 132333]"
446,"[296, 1732, 48516, 4011, 79132, 38061, 158238, 2959, 50, 380]"
524,"[1036, 1307, 318, 296, 58559, 7361, 48516, 109374, 79132, 356]"
8,"[296, 318, 50, 1682, 79132, 608, 364, 2959, 48516, 109487]"
34,"[296, 1732, 38061, 57669, 4011, 608, 2542, 158238, 61323, 77800]"
41,"[296, 318, 1197, 1732, 858, 109374, 356, 1682, 1]"
70,"[296, 2571, 110, 36, 508, 1837, 6, 2916, 3578, 2268]"
84,"[296, 7361, 97921, 377, 2791, 48394, 3435, 109374, 364, 1258]"
105,"[296, 318, 1732, 858, 79132, 2959, 58559, 2571, 1213, 7361]"
187,"[296, 318, 79132, 109374, 58559, 7361, 2959, 2571, 80463, 48516]"
224,"[296, 48516, 79132, 1732, 2959, 318, 541, 4011, 5445, 608]"
251,"[296, 318, 608, 2028, 1732, 2329, 4011, 3578, 55820, 68157]"
300,"[296, 4954, 97921, 164909, 38061, 109374, 555, 899, 57669, 79702]"
301,"[296, 46578, 1, 1197, 2791, 608, 109374, 8961, 8874, 86882]"
347,"[296, 1732, 608, 38061, 57669, 4011, 5902, 158238, 555, 4979]"
423,"[296, 48516, 79132, 38061, 1527, 4011, 5445, 380, 158238, 541]"
463,"[296, 1732, 79132, 109374, 1682, 1197, 50, 5618, 2005, 79702]"
470,"[296, 7361, 48394, 46976, 2161, 38061, 3175, 2193, 57669, 7147]"
474,"[870, 3708, 2630, 3044, 1734, 1032, 8366, 4180, 3387, 1581]"
495,"[296, 1258, 2791, 1, 2858, 913, 7361, 46578, 1259, 48516]"
567,"[296, 318, 58559, 79132, 2959, 109374, 2571, 7361, 80463, 1732]"
93,"[47, 1748, 7361, 4226, 4973, 1682, 48394, 457, 541, 48780]"
19,"[318, 58559, 79132, 109374, 2571, 296, 7361, 80463, 2959, 48780]"
316,"[296, 380, 1732, 2542, 4011, 4979, 38061, 57669, 51255, 61323]"
330,"[296, 318, 58559, 2959, 79132, 48516, 2571, 47, 80463, 7361]"
379,"[6, 457, 318, 555, 593, 79132, 48516, 7361, 112556, 8533]"
432,"[318, 1197, 58559, 8961, 7361, 1198, 1682, 2571, 109374, 364]"
100,"[7361, 6711, 46578, 5445, 2858, 4979, 1682, 4973, 109374, 48394]"
165,"[318, 79132, 858, 58559, 2959, 48516, 80463, 48780, 1682, 109374]"
26,"[318, 296, 1704, 608, 2858, 1732, 2959, 7361, 1682, 3147]"
54,"[2396, 1682, 97921, 2858, 7361, 46578, 6711, 91077, 56367, 109374]"
79,"[318, 356, 858, 3147, 593, 1704, 1197, 296, 7361, 1682]"
156,"[1183, 7361, 2762, 6711, 109374, 79132, 318, 4973, 2959, 48780]"
170,"[318, 296, 2959, 2329, 50, 1704, 48516, 2268, 3147, 1682]"
577,"[318, 296, 7361, 109374, 48516, 4973, 2959, 1682, 48780, 1197]"
592,"[318, 356, 527, 364, 3147, 1682, 2324, 1197, 2571, 5995]"
21,"[1197, 7361, 109374, 48394, 318, 4973, 50, 1682, 7147, 79132]"
126,"[261, 7579, 33669, 17, 1271, 55052, 3844, 613, 4474, 838]"
141,"[1197, 46578, 5103, 1265, 899, 3435, 318, 296, 109374, 48516]"
159,"[5103, 50601, 480, 364, 7147, 8784, 837, 1197, 2005, 4973]"
193,"[7361, 79132, 106920, 68237, 1682, 48774, 541, 6711, 109487, 48780]"
307,"[7361, 318, 109374, 48780, 4973, 2959, 1682, 79132, 1197, 58559]"
359,"[1259, 48394, 318, 6, 1387, 328, 5103, 7147, 3147, 457]"
489,"[181, 4306, 2716, 1130, 1240, 487, 429, 3384, 471, 292]"
503,"[5103, 2571, 1015, 46578, 353, 1097, 3421, 1282, 1270, 1197]"
580,"[318, 356, 7361, 296, 1682, 80463, 97921, 79132, 109374, 164909]"
94,"[7579, 89470, 7361, 80463, 79132, 97921, 109374, 8533, 5418, 86833]"
109,"[17, 531, 48516, 357, 2124, 1183, 586, 539, 1590, 2273]"
132,"[7579, 318, 2571, 77455, 7361, 80463, 109374, 79132, 6711, 1197]"
179,"[17, 293, 318, 44555, 7361, 2858, 5995, 55052, 48516, 3578]"
318,"[318, 7361, 109374, 48780, 4973, 79132, 1682, 80463, 6711, 116797]"
411,"[7579, 1407, 4973, 39, 7179, 2762, 3175, 2081, 3408, 4144]"
426,"[17, 2762, 4246, 2273, 45668, 1912, 7361, 8874, 97921, 2000]"
448,"[3849, 83, 2255, 3090, 1085, 1202, 1090, 1270, 1759, 223]"
566,"[17, 1013, 46578, 368, 595, 380, 2671, 1197, 1265, 367]"
593,"[17, 6, 3249, 4014, 2803, 318, 47, 1183, 457, 2268]"
16,"[48394, 2571, 7361, 27773, 109374, 48780, 4878, 4973, 4720, 1197]"
38,"[48394, 4226, 7361, 4878, 4973, 2858, 109374, 2997, 46578, 1682]"
173,"[48394, 1199, 1175, 59387, 1748, 69951, 5015, 48082, 3863, 37857]"
222,"[48394, 69, 46578, 628, 7179, 2337, 904, 6987, 551, 3897]"
230,"[1199, 2571, 81591, 82202, 61240, 4973, 3160, 2761, 7361, 48780]"
367,"[48394, 1183, 2502, 77455, 1246, 105355, 541, 96488, 55247, 7361]"
527,"[48394, 1183, 1225, 5418, 7361, 994, 3104, 1393, 36, 1172]"
539,"[48394, 1748, 1199, 1175, 59387, 7361, 69951, 27904, 4878, 48082]"
565,"[48394, 1199, 7361, 1175, 59387, 4878, 4973, 48082, 1206, 69951]"
572,"[48394, 109374, 4973, 4979, 7361, 57669, 180031, 94959, 59387, 46578]"
182,"[296, 318, 109374, 58559, 7361, 1197, 2959, 1682, 80463, 4973]"
226,"[296, 7361, 318, 2959, 109374, 79132, 48516, 1682, 80463, 2571]"
147,"[49910, 3071, 1246, 4616, 31225, 72641, 3916, 4995, 1704, 47099]"
102,"[79132, 7361, 608, 7826, 4878, 4973, 109374, 2846, 5445, 46578]"
394,"[79132, 7361, 4226, 4878, 8950, 8914, 68237, 114935, 48780, 113741]"
447,"[79132, 7361, 50, 48780, 215, 4226, 318, 2571, 5601, 77455]"
32,"[1, 1197, 1682, 318, 356, 109374, 7361, 4973, 1732, 296]"
115,"[364, 2028, 500, 1265, 1246, 837, 4954, 1059, 1197, 318]"
201,"[318, 296, 3147, 1704, 1682, 48516, 7361, 109374, 48780, 55820]"
254,"[1, 1197, 1682, 109374, 318, 7361, 1732, 4973, 48780, 7826]"
282,"[1, 1197, 5103, 2005, 500, 7826, 1035, 1682, 8961, 1198]"
292,"[531, 903, 928, 1354, 1325, 1730, 1873, 2410, 3328, 6480]"
371,"[2384, 1015, 34072, 1592, 39, 2316, 2291, 2124, 837, 2052]"
385,"[318, 593, 7361, 1682, 2762, 6711, 2858, 2959, 109374, 79132]"
600,"[7361, 318, 109374, 79132, 4973, 48780, 1682, 7826, 97921, 112552]"
20,"[318, 2329, 4014, 2803, 1266, 1704, 3147, 1682, 457, 2396]"
488,"[318, 2329, 1704, 7361, 4226, 296, 1732, 2959, 48516, 79132]"
27,"[1013, 318, 457, 7361, 2762, 296, 1101, 7579, 1, 8533]"
43,"[586, 2, 1197, 8961, 5418, 1198, 58559, 318, 48780, 2153]"
302,"[318, 296, 2959, 48516, 79132, 58559, 2858, 2571, 47, 50]"
529,"[2572, 838, 7451, 2396, 80549, 7579, 4447, 4246, 44193, 1197]"
135,"[318, 296, 7361, 109374, 48516, 4973, 2959, 1682, 79132, 80463]"
219,"[296, 318, 50, 7361, 2959, 109374, 79132, 48516, 1682, 80463]"
517,"[318, 7361, 58559, 109374, 79132, 80463, 48780, 4973, 2959, 1682]"
59,"[2396, 7361, 1197, 6711, 55052, 97921, 1183, 4973, 109374, 79132]"
249,"[352, 1204, 900, 1960, 76, 1883, 1206, 788, 1391]"
531,"[110, 2396, 55052, 1197, 91126, 97921, 1183, 6942, 920, 8533]"
553,"[1411, 4973, 362, 48394, 7012, 1111, 7361, 5618, 44555, 3677]"
589,"[527, 48394, 318, 48780, 4308, 2762, 7361, 79132, 7147, 55052]"
178,"[296, 46578, 81591, 48394, 1641, 2791, 2329, 4973, 2762, 608]"
244,"[296, 2959, 3535, 1089, 132333, 48516, 1206, 27773, 55820, 4226]"
7,"[1183, 318, 7361, 2571, 2268, 2858, 48394, 296, 109374, 6711]"
31,"[318, 541, 608, 364, 47, 858, 2571, 296, 1, 593]"
153,"[2762, 318, 50, 7361, 608, 48780, 2858, 48516, 6711, 109374]"
265,"[1183, 17, 1682, 7361, 780, 837, 1265, 318, 8533, 1527]"
270,"[318, 2959, 608, 2858, 778, 50, 1732, 3160, 2542, 1682]"
305,"[2396, 1197, 7361, 4973, 97921, 86882, 69757, 6711, 46578, 109374]"
552,"[318, 50, 4973, 109374, 7361, 79132, 48780, 1682, 48516, 6711]"
579,"[1183, 457, 1959, 318, 1198, 912, 5418, 920, 58559, 1204]"
36,"[112556, 2858, 2959, 1682, 74458, 79132, 48780, 4226, 48516, 132333]"
280,"[2959, 296, 318, 2858, 50, 7361, 27773, 4226, 48516, 79132]"
290,"[296, 7361, 2959, 109374, 79132, 318, 1682, 48780, 80463, 2571]"
597,"[296, 2959, 318, 48516, 7361, 79132, 109374, 80463, 1732, 2571]"
50,"[318, 7361, 109374, 7579, 96821, 1682, 46578, 97921, 6711, 86882]"
560,"[8533, 318, 7361, 7579, 79132, 109374, 164909, 48780, 111921, 81845]"
483,"[198, 252, 254, 953, 1279, 1120, 945, 2109, 2525, 4871]"
57,"[2858, 318, 7361, 2959, 109374, 79132, 48780, 106920, 1682, 6711]"
275,"[4973, 7361, 46578, 109374, 97921, 86882, 6711, 1682, 8784, 96821]"
276,"[1172, 4973, 318, 7147, 7826, 1682, 86882, 2324, 2761, 109374]"
456,"[41566, 6385, 8641, 2028, 50601, 46578, 97938, 5995, 7826, 64034]"
120,"[112556, 67255, 104879, 6870, 47, 48516, 74458, 628, 593, 4226]"
167,"[593, 1092, 39, 1, 4144, 318, 7579, 7361, 2572, 5995]"
328,"[593, 1307, 296, 457, 318, 2571, 109374, 904, 47099, 1197]"
61,"[318, 79132, 58559, 2959, 48516, 541, 48780, 47, 2571, 2858]"
66,"[1246, 1732, 1258, 4973, 48516, 46578, 7361, 8874, 109374, 6711]"
76,"[1246, 46578, 2571, 7147, 2791, 377, 34072, 4995, 47099, 1197]"
128,"[1246, 1704, 318, 4995, 47099, 3147, 1213, 2858, 81845, 1682]"
310,"[1246, 5103, 4973, 3481, 7022, 3175, 1704, 46578, 3897, 1682]"
405,"[1246, 5103, 318, 1704, 1682, 1197, 47099, 1097, 3147, 2762]"
509,"[1246, 96488, 1704, 112515, 134853, 4321, 215, 1544, 1682, 7178]"
610,"[1246, 7361, 457, 1258, 2502, 593, 5103, 6378, 46578, 4973]"
122,"[296, 109374, 1197, 7361, 1732, 1198, 4973, 318, 112852, 1682]"
261,"[69, 2273, 145, 493, 122, 555, 296, 457, 1059, 6]"
369,"[296, 318, 68157, 1732, 2762, 608, 2858, 2959, 593, 7361]"
370,"[296, 4973, 7361, 61240, 2571, 7147, 608, 1197, 109374, 1682]"
393,"[296, 8874, 608, 2858, 93840, 46578, 1732, 2762, 71535, 2959]"
424,"[296, 7361, 4011, 97921, 555, 46578, 109374, 57669, 6711, 1197]"
83,"[1197, 2762, 1, 39, 109374, 364, 318, 2124, 1035, 3494]"
384,"[1307, 97921, 7361, 109374, 112556, 164909, 8533, 48780, 899, 86882]"
434,"[296, 2762, 318, 551, 593, 7361, 2959, 109374, 2571, 79132]"
452,"[231, 380, 1197, 1580, 1407, 1198, 367, 377, 1, 296]"
39,"[39, 799, 2916, 1192, 110, 2571, 5103, 1189, 141, 4128]"
114,"[4973, 164909, 912, 97921, 86882, 7361, 109374, 8533, 89904, 55052]"
263,"[4973, 141, 457, 1246, 86882, 8874, 318, 5618, 7361, 46578]"
348,"[92259, 97921, 86882, 57669, 88163, 4011, 4973, 38061, 46578, 109374]"
52,"[1197, 2716, 2762, 2, 551, 457, 1580, 1407, 1517, 17]"
72,"[2273, 145, 2000, 4085, 79592, 93510, 1580, 51255, 4701, 380]"
164,"[2273, 318, 296, 1732, 593, 1213, 608, 2762, 1265, 47]"
334,"[296, 318, 58559, 79132, 109374, 858, 80463, 2571, 7361, 1197]"
540,"[2156, 1777, 1197, 7361, 86882, 8533, 2762, 2572, 54259, 97921]"
582,"[2791, 1580, 899, 1197, 2005, 2174, 1270, 69122, 1035, 2716]"
596,"[7361, 296, 318, 79132, 2959, 109374, 2571, 80463, 106920, 48780]"
287,"[296, 46578, 1682, 7361, 2571, 73290, 1262, 1197, 3494, 318]"
409,"[296, 4011, 2542, 608, 555, 38061, 57669, 18, 158238, 163]"
605,"[296, 77455, 1732, 1407, 1387, 1089, 47, 7361, 2502, 86882]"
9,"[2571, 71535, 79702, 4308, 1215, 8874, 2174, 56757, 799, 2657]"
62,"[296, 7361, 2959, 318, 79132, 109374, 48516, 106920, 1682, 80463]"
200,"[296, 318, 2571, 2959, 7361, 79132, 109374, 112552, 112183, 164909]"
212,"[1036, 1197, 2797, 908, 910, 1059, 899, 858, 364, 608]"
392,"[189333, 457, 6, 5418, 58559, 79132, 48516, 5796, 69481, 48780]"
497,"[6, 48516, 4776, 58559, 2268, 80489, 457, 5418, 16, 318]"
510,"[1036, 2000, 3868, 457, 318, 6, 5418, 48516, 79132, 69122]"
298,"[2058, 1516, 72, 220, 1270, 959, 2331, 3095, 1970, 1926]"
356,"[2395, 7361, 4979, 1682, 318, 6711, 296, 109374, 2762, 4973]"
450,"[7361, 6711, 1682, 46578, 109374, 106920, 2858, 86882, 318, 1197]"
110,"[2028, 595, 1183, 48394, 4308, 2762, 2324, 66097, 5995, 551]"
317,"[527, 6709, 1258, 2791, 364, 1682, 2161, 5618, 541, 4878]"
465,"[527, 1183, 457, 296, 1663, 1197, 2542, 2858, 318, 4973]"
69,"[7361, 8874, 48516, 104374, 1527, 112556, 71535, 97921, 67255, 93840]"
101,"[1183, 3176, 412, 2762, 17, 318, 7361, 55052, 6870, 4144]"
195,"[2671, 318, 296, 1197, 593, 1732, 1682, 364, 2571, 2858]"
211,"[215, 1805, 4848, 2541, 1673, 2858, 1682, 7361, 3160, 2395]"
246,"[8533, 4973, 7361, 318, 109374, 48780, 1197, 1682, 48516, 6711]"
312,"[7361, 77455, 1197, 46578, 1266, 74458, 66097, 7147, 2858, 86882]"
344,"[8533, 7361, 97921, 55052, 215, 7579, 164909, 6711, 39183, 111921]"
350,"[8533, 7361, 97921, 6711, 215, 46578, 164909, 69757, 111921, 56367]"
354,"[8533, 97921, 7361, 109374, 164909, 318, 79132, 1197, 111921, 48780]"
295,"[5103, 1197, 6863, 46578, 1682, 2918, 1968, 54503, 56367, 2005]"
149,"[541, 58559, 79132, 48516, 122882, 112552, 48780, 164909, 2571, 2959]"
221,"[2571, 7361, 296, 46578, 2762, 7147, 109374, 1258, 4973, 5796]"
