userId,itemIds
140,"[1036, 457, 318, 2571, 7361, 79132, 296, 1197, 48516, 109374]"
264,"[1036, 2000, 377, 380, 4085, 2273, 367, 500, 1265, 1682]"
1,"[457, 2762, 296, 318, 79132, 2959, 58559, 2571, 356, 109374]"
294,"[648, 1183, 457, 2803, 318, 2006, 1197, 128360, 364, 109374]"
606,"[5796, 47, 1197, 7361, 318, 79132, 109374, 164909, 58559, 7579]"
42,"[7361, 97921, 6711, 106920, 1682, 104374, 84954, 86882, 95088, 48082]"
256,"[440, 380, 11, 69406, 110771, 80463, 109374, 4954, 140110, 2205]"
590,"[1784, 97921, 69406, 88163, 49286, 2671, 6942, 4246, 69757, 8533]"
217,"[1197, 97921, 46578, 56367, 69757, 109374, 6711, 86882, 4973, 168326]"
353,"[1278, 3006, 6, 296, 457, 608, 2762, 1620, 380, 3081]"
365,"[1278, 1213, 1036, 2791, 1197, 858, 141, 318, 2571, 296]"
373,"[1278, 1197, 1265, 1682, 1270, 109374, 2005, 86882, 1198, 1732]"
380,"[1278, 1235, 1954, 3418, 3549, 4508, 5657, 6970, 7142, 7184]"
199,"[364, 1213, 8533, 500, 3578, 1015, 318, 356, 1197, 2005]"
58,"[3386, 3006, 2329, 318, 2268, 3147, 48516, 1213, 858, 527]"
68,"[318, 356, 296, 109374, 58559, 4993, 79132, 1682, 80463, 1197]"
107,"[3386, 6787, 3006, 41997, 1267, 2268, 48516, 40583, 3006, 36517]"
134,"[3386, 6787, 41997, 3006, 48516, 51540, 40583, 97304, 3006, 2268]"
176,"[80463, 81845, 2268, 2858, 1682, 48516, 7361, 97921, 116797, 46578]"
240,"[2268, 457, 6, 318, 296, 50, 1213, 1617, 1732, 2959]"
284,"[1213, 2858, 296, 318, 608, 1732, 48516, 46578, 858, 778]"
349,"[3386, 1997, 541, 2268, 1590, 3006, 1200, 1258, 1610, 2571]"
414,"[296, 1407, 2916, 1179, 1015, 1732, 1213, 608, 1527, 164909]"
419,"[296, 48516, 4011, 2959, 2542, 58559, 79132, 318, 6, 2571]"
428,"[296, 48516, 2858, 50, 608, 2959, 79132, 318, 4011, 1732]"
468,"[6787, 64620, 180497, 81845, 142488, 80463, 2268, 3006, 39292, 41997]"
18,"[1198, 2406, 1197, 380, 2006, 2205, 2617, 79185, 6378, 69406]"
136,"[6539, 1197, 2406, 8533, 109374, 97921, 2617, 88163, 111921, 2205]"
191,"[6539, 1197, 1183, 539, 55820, 4720, 8533, 3494, 2762, 2226]"
75,"[1213, 6, 48516, 55765, 858, 296, 50, 2268, 8533, 109487]"
77,"[1213, 48516, 858, 6, 318, 296, 50, 2268, 2329, 3147]"
96,"[1213, 858, 296, 48516, 106916, 97921, 7361, 1197, 531, 1265]"
124,"[858, 296, 48516, 55820, 2959, 318, 99114, 68157, 128360, 3494]"
171,"[1213, 858, 296, 48516, 7579, 4246, 265, 1183, 1515, 2699]"
266,"[296, 318, 2959, 79132, 109374, 593, 7361, 1258, 48516, 541]"
308,"[1213, 48516, 296, 2329, 858, 318, 2959, 8533, 364, 500]"
364,"[1213, 858, 6, 48516, 55765, 4262, 2194, 428, 1466, 86628]"
400,"[858, 6, 48516, 296, 318, 79132, 58559, 55820, 1198, 50]"
416,"[1213, 48516, 6, 858, 318, 296, 50, 2268, 2329, 80463]"
422,"[1213, 48516, 296, 318, 608, 4011, 1732, 2858, 57669, 69122]"
441,"[1213, 48516, 6, 50, 6870, 2268, 67255, 628, 80489, 112556]"
475,"[1213, 7361, 48516, 899, 7826, 7451, 1997, 2858, 4979, 3897]"
514,"[1213, 48516, 296, 318, 608, 164909, 858, 4954, 5991, 50]"
551,"[1213, 8533, 500, 1307, 1, 7361, 109374, 318, 1197, 6377]"
570,"[1213, 296, 48516, 4011, 6, 1732, 2959, 79132, 58559, 2542]"
4,"[7579, 109374, 97921, 86882, 1197, 4973, 7361, 7826, 104374, 49286]"
17,"[7579, 261, 1197, 1013, 4246, 531, 6942, 837, 2671, 5103]"
37,"[7579, 8533, 838, 4246, 55052, 6942, 111921, 7361, 97921, 164909]"
119,"[7579, 4720, 7361, 86882, 8874, 97921, 109374, 61240, 4973, 180031]"
152,"[7579, 7361, 109374, 5618, 180031, 4979, 48394, 4720, 86882, 551]"
227,"[7579, 2599, 103688, 1407, 4954, 457, 318, 7361, 2762, 3147]"
262,"[7579, 8533, 55052, 39183, 7361, 111921, 1183, 97921, 5066, 105]"
309,"[7579, 112556, 1246, 1258, 33493, 2762, 2144, 586, 8533, 1197]"
339,"[7579, 261, 97921, 7361, 6711, 8533, 86882, 104374, 164909, 109374]"
357,"[7579, 97921, 109374, 7361, 1197, 86882, 164909, 318, 7826, 8533]"
413,"[7579, 4246, 69406, 8533, 2205, 6942, 5418, 97921, 88163, 69406]"
477,"[7579, 7361, 97921, 6711, 8533, 46578, 4973, 86882, 104374, 164909]"
513,"[7579, 48516, 541, 8533, 132333, 1258, 79132, 7361, 593, 109487]"
542,"[7579, 7147, 4246, 2, 46578, 48394, 7361, 318, 1197, 4973]"
558,"[7579, 3176, 164909, 55052, 81591, 4308, 8533, 112556, 1873, 7361]"
568,"[7579, 838, 55052, 515, 613, 3038, 51834, 71327, 412, 1959]"
583,"[7579, 261, 1013, 62553, 4700, 26528, 837, 8533, 1035, 500]"
599,"[6874, 67255, 4954, 380, 2205, 6378, 112556, 103372, 5418, 5803]"
602,"[7579, 7361, 6711, 46578, 1682, 1197, 2502, 4979, 2762, 551]"
609,"[7579, 595, 109374, 1197, 4973, 7826, 783, 3176, 94959, 4014]"
81,"[109374, 94959, 4973, 46578, 1197, 837, 4979, 1682, 7147, 7826]"
130,"[1625, 6538, 6323, 128360, 8950, 4720, 4226, 74458, 5266, 2762]"
198,"[296, 1732, 4011, 2959, 1682, 2542, 79132, 7361, 48516, 2858]"
248,"[296, 109374, 608, 46578, 1732, 6711, 57669, 4979, 7361, 56367]"
486,"[296, 109374, 4973, 46578, 94959, 1197, 4979, 7826, 1682, 1013]"
507,"[6942, 4246, 2671, 69406, 1307, 2572, 88163, 97921, 49286, 104374]"
561,"[296, 2571, 2959, 318, 1732, 1682, 1089, 1527, 7361, 50]"
56,"[231, 2000, 54503, 296, 367, 2273, 364, 145, 8641, 1732]"
274,"[231, 364, 318, 2, 367, 1682, 1197, 500, 457, 1]"
484,"[1682, 97921, 46578, 86882, 6711, 7361, 56367, 109374, 4973, 1197]"
99,"[1732, 296, 608, 4011, 2542, 57669, 38061, 555, 18, 53519]"
304,"[4979, 7361, 4011, 4973, 109374, 6711, 296, 1682, 318, 2959]"
340,"[377, 6378, 4954, 103372, 44199, 80489, 7178, 48516, 6, 48780]"
376,"[380, 296, 457, 1580, 367, 780, 2124, 377, 2, 1527]"
386,"[377, 165, 457, 380, 2058, 1552, 733, 1918, 95, 1573]"
446,"[377, 380, 457, 531, 2803, 39, 296, 231, 318, 2006]"
524,"[6, 708, 1183, 3755, 539, 296, 318, 1089, 2268, 356]"
8,"[296, 608, 1732, 318, 2571, 2959, 47, 593, 1527, 6]"
34,"[296, 1732, 608, 4011, 38061, 57669, 61323, 2542, 158238, 357]"
41,"[1197, 97921, 86882, 46578, 4973, 56367, 104374, 88163, 109374, 7361]"
70,"[296, 2571, 318, 2959, 79132, 48516, 110, 48780, 8533, 2028]"
84,"[608, 380, 1912, 457, 1732, 1682, 318, 296, 48516, 7361]"
105,"[296, 1732, 4954, 380, 1197, 318, 48516, 367, 1036, 356]"
187,"[1912, 380, 2763, 6378, 2205, 4954, 69406, 79185, 79592, 76293]"
224,"[296, 48516, 79132, 4011, 5445, 2542, 50, 541, 608, 1682]"
251,"[296, 608, 2542, 4011, 68157, 48516, 55820, 106916, 1732, 318]"
300,"[296, 4954, 899, 1732, 951, 164909, 38061, 910, 109374, 5991]"
301,"[296, 608, 109374, 46578, 1, 4979, 1197, 1732, 94959, 8961]"
347,"[296, 608, 1732, 4011, 38061, 57669, 97306, 158238, 177593]"
423,"[296, 1240, 4011, 541, 38061, 1527, 2542, 2916, 380, 1732]"
463,"[296, 4011, 1732, 79132, 38061, 4979, 109374, 158238, 7826, 367]"
470,"[296, 318, 1197, 50, 531, 457, 2762, 367, 1682, 2571]"
474,"[48516, 4011, 2959, 2542, 318, 79132, 1732, 58559, 50, 2571]"
495,"[296, 608, 48516, 3535, 8874, 38061, 57669, 97306, 4011, 1732]"
567,"[296, 1732, 79132, 48516, 2959, 318, 4954, 58559, 48780, 1198]"
93,"[47, 2762, 4226, 48780, 79132, 7361, 74458, 109374, 112556, 1732]"
19,"[457, 1584, 27, 194, 160, 784, 2908, 708, 2803, 1035]"
316,"[296, 4011, 555, 2542, 38061, 57669, 158238, 357, 88163, 97921]"
330,"[296, 48516, 2959, 50, 6, 1089, 27773, 1206, 3535, 132333]"
379,"[6, 457, 2803, 3257, 1092, 2268, 454, 380, 1183, 318]"
432,"[1036, 1013, 231, 2571, 1015, 2028, 3175, 318, 910, 1198]"
100,"[6711, 7361, 2858, 5902, 1682, 46578, 106920, 97921, 2997, 4979]"
165,"[6711, 1231, 73290, 5008, 73344, 64839, 1183, 318, 1262, 6874]"
26,"[318, 296, 1704, 1682, 2858, 7361, 109374, 112552, 148626]"
54,"[2396, 1246, 1682, 2858, 7361, 46578, 97921, 6711, 109374, 96821]"
79,"[1411, 261, 2268, 6, 17, 39, 457, 1183, 141, 2424]"
156,"[17, 7361, 109374, 2762, 97921, 112556, 8533, 79132, 318, 2959]"
170,"[2329, 6796, 6, 2268, 296, 318, 1213, 50, 1089, 3147]"
577,"[3176, 1089, 2542, 4979, 5989, 109374, 7826, 67255, 86882, 48516]"
592,"[1411, 2137, 110, 581, 364, 5418, 2396, 783, 457, 2336]"
21,"[261, 1197, 7361, 109374, 4973, 96821, 94959, 97921, 7826, 86882]"
126,"[261, 7579, 531, 17, 26528, 3255, 838, 1013, 8533, 837]"
141,"[372, 708, 11, 39, 457, 1393, 539, 1777, 1059, 380]"
159,"[837, 50601, 1197, 2161, 531, 5103, 2005, 54259, 2052, 3489]"
193,"[1097, 3471, 7361, 48774, 541, 68237, 106920, 1682, 164179, 109487]"
307,"[531, 48394, 1197, 318, 7361, 109374, 4973, 1682, 48780, 3147]"
359,"[1259, 48394, 318, 2762, 4128, 2005, 4720, 5103, 1682, 799]"
489,"[1197, 2005, 1259, 4128, 5103, 2161, 2052, 2, 3489, 2420]"
503,"[5103, 2005, 1097, 1197, 480, 1682, 8961, 1270, 2420, 837]"
580,"[1197, 97921, 318, 7361, 48516, 164909, 112556, 46578, 80463, 79132]"
94,"[17, 1183, 89470, 7361, 69406, 134130, 8533, 79132, 86833, 318]"
109,"[17, 531, 1527, 2671, 318, 539, 457, 1265, 1682, 2006]"
132,"[17, 1183, 318, 2762, 7361, 48780, 79132, 8533, 112556, 48516]"
179,"[1183, 6, 527, 318, 2028, 858, 110, 48516, 55052, 593]"
318,"[17, 1617, 457, 1639, 7147, 4973, 608, 2762, 7361, 4700]"
411,"[17, 1285, 1611, 39, 7179, 2762, 3175, 595, 3408, 4144]"
426,"[17, 4720, 4246, 67255, 7361, 48516, 97921, 2762, 112556, 555]"
448,"[1408, 4754, 1197, 457, 531, 2762, 109374, 318, 8533, 593]"
566,"[17, 838, 1197, 539, 367, 364, 380, 368, 595, 296]"
593,"[17, 6, 3249, 457, 4014, 628, 3020, 318, 805, 47]"
16,"[48394, 2571, 1748, 541, 79132, 48780, 1527, 7361, 1682, 1197]"
38,"[48394, 7361, 109374, 4878, 1682, 48780, 68237, 4973, 79132, 4979]"
173,"[48394, 1199, 1175, 69951, 59387, 1748, 48082, 5015, 29, 36401]"
222,"[48394, 109374, 48780, 7361, 1258, 66097, 4973, 2762, 551, 77455]"
230,"[1199, 1748, 3863, 69951, 1682, 4878, 1206, 2571, 7361, 541]"
367,"[48394, 7361, 48780, 109374, 79132, 4973, 180031, 1682, 94959, 1197]"
527,"[48394, 7361, 109374, 79132, 180031, 48780, 4973, 1682, 68237, 86882]"
539,"[1175, 1199, 48394, 1748, 59387, 69951, 27904, 2968, 3863, 48082]"
565,"[48394, 4973, 1199, 59387, 1175, 7361, 48082, 69951, 1748, 3863]"
572,"[1175, 48394, 4973, 109374, 7361, 4979, 7826, 94959, 79132, 89904]"
182,"[296, 1732, 1089, 4011, 2959, 48516, 2542, 68157, 50, 6]"
226,"[296, 7361, 48516, 2959, 109374, 318, 79132, 858, 80463, 58559]"
147,"[49910, 3071, 1246, 4616, 31225, 6237, 47423, 3296, 58554, 31]"
102,"[1199, 2997, 3108, 7361, 1682, 4878, 5902, 1748, 69951, 2571]"
394,"[2571, 7361, 4878, 4226, 1682, 2959, 79132, 81591, 48780, 541]"
447,"[2571, 7361, 2959, 4226, 296, 1682, 79132, 50, 4878, 2858]"
32,"[2384, 27008, 265, 367, 4144, 2890, 3751, 1923, 1682, 2706]"
115,"[531, 46578, 4973, 1197, 837, 7361, 7147, 1682, 8533, 109374]"
201,"[2384, 46578, 47099, 7147, 318, 3147, 1704, 1961, 72641, 88810]"
254,"[1, 1197, 6377, 50658, 8961, 4306, 364, 595, 50872, 60069]"
282,"[837, 500, 1197, 2005, 1013, 6539, 8533, 367, 1198, 1035]"
292,"[318, 356, 296, 58559, 2959, 593, 1258, 1682, 103688, 8874]"
371,"[837, 39, 2052, 2, 2124, 1197, 2291, 2174, 551, 2316]"
385,"[2384, 3249, 1192, 5970, 2803, 17, 457, 1183, 36, 3499]"
600,"[318, 2329, 1704, 3147, 48516, 47099, 30707, 6870, 4995, 858]"
20,"[318, 2329, 3147, 296, 7361, 48516, 55052, 6870, 8533, 112556]"
488,"[2329, 1704, 296, 3147, 7361, 2959, 48516, 318, 1682, 4226]"
27,"[1013, 805, 17, 457, 539, 2762, 1183, 367, 2803, 595]"
43,"[500, 586, 2, 367, 1580, 1013, 344, 2005, 2273, 2124]"
302,"[837, 1527, 293, 48516, 2268, 2028, 109374, 5782, 1610, 2427]"
529,"[2572, 838, 7451, 17, 4447, 2396, 80549, 7579, 7451, 44193]"
135,"[632, 1183, 2289, 30749, 6711, 109374, 5995, 46578, 7361, 318]"
219,"[6796, 69, 2329, 493, 3424, 318, 296, 1213, 4776, 47099]"
517,"[515, 1183, 318, 7361, 109374, 2762, 4973, 1682, 48780, 1197]"
249,"[1411, 2571, 154, 6709, 48780, 4720, 4308, 46578, 2762, 109374]"
531,"[110, 527, 1183, 55052, 5995, 920, 8533, 91126, 2067, 912]"
553,"[1411, 4973, 362, 5618, 1873, 41566, 1035, 6377, 919, 7178]"
589,"[2396, 2324, 48394, 2762, 4308, 4720, 5995, 531, 3176, 55052]"
178,"[296, 318, 2959, 50, 79132, 4011, 2571, 4226, 58559, 109374]"
244,"[6796, 493, 296, 1089, 2329, 6, 48516, 4776, 1213, 318]"
7,"[7361, 106920, 115713, 79132, 1682, 541, 180031, 68237, 84954, 109487]"
31,"[1183, 2916, 608, 364, 1343, 515, 551, 3499, 318, 531]"
153,"[903, 3435, 1212, 922, 908, 913, 909, 2186, 1284, 930]"
265,"[17, 1183, 2396, 3176, 1682, 5992, 7361, 2858, 318, 2959]"
270,"[318, 2959, 608, 2858, 4011, 50, 2542, 778, 1089, 1732]"
305,"[2396, 1197, 97921, 7361, 86882, 109374, 164909, 318, 79132, 58559]"
552,"[1183, 1252, 71033, 4973, 3176, 515, 1212, 109374, 44555, 913]"
579,"[1183, 457, 266, 318, 8533, 5418, 3494, 3176, 39183, 1266]"
36,"[2858, 608, 2959, 296, 1682, 1732, 132333, 318, 50, 4226]"
280,"[2858, 2959, 296, 318, 50, 132333, 48516, 79132, 58559, 48780]"
290,"[2858, 608, 296, 1682, 2959, 7361, 318, 109374, 79132, 58559]"
597,"[296, 2959, 48516, 2858, 318, 132333, 593, 79132, 58559, 50]"
50,"[261, 97921, 8533, 6942, 7579, 7361, 4246, 104374, 111921, 69757]"
560,"[8533, 318, 112556, 7361, 48780, 97921, 79132, 48516, 55052, 67255]"
483,"[46578, 97921, 56367, 109374, 7361, 6711, 96821, 8784, 4973, 1682]"
57,"[17, 7361, 6711, 97921, 46578, 109374, 96821, 56367, 86882, 111921]"
275,"[4973, 46578, 7361, 1197, 97921, 86882, 109374, 6711, 1682, 8784]"
276,"[1172, 2324, 2761, 4973, 7147, 7826, 180031, 109374, 94959, 1682]"
456,"[41566, 50601, 48394, 531, 1197, 2324, 2161, 64034, 7147, 91126]"
120,"[67255, 112556, 104879, 6870, 593, 47, 51540, 628, 48516, 74458]"
167,"[3249, 1092, 3261, 1, 123, 1197, 372, 1183, 2572, 509]"
328,"[593, 97921, 112556, 109374, 48516, 86882, 74458, 1732, 7361, 67255]"
61,"[318, 2959, 296, 48516, 79132, 58559, 132333, 6, 50, 4226]"
66,"[1246, 1265, 1258, 1704, 1682, 2762, 7361, 8874, 2858, 71535]"
76,"[1246, 46578, 2571, 7147, 2791, 318, 7361, 296, 47099, 79132]"
128,"[1246, 1704, 318, 4995, 47099, 3147, 1213, 88810, 1961, 81845]"
310,"[1246, 6863, 6942, 3897, 3481, 1682, 8784, 46578, 89904, 156387]"
405,"[1246, 5103, 2571, 6, 1015, 3253, 2005, 457, 1009, 3499]"
509,"[1246, 46578, 7361, 47099, 97921, 6711, 111921, 109374, 164909, 86882]"
610,"[1246, 7361, 48516, 1258, 2502, 593, 46578, 2762, 1968, 1682]"
122,"[69, 296, 1197, 1732, 7361, 109374, 8874, 6711, 2005, 54503]"
261,"[69, 493, 4602, 1477, 145, 1748, 3773, 1059, 2000, 998]"
369,"[69, 493, 296, 2542, 4011, 48516, 1089, 57669, 50, 38061]"
370,"[69, 141, 2291, 1682, 1265, 799, 367, 318, 2174, 1197]"
393,"[69, 493, 3785, 296, 1407, 223, 778, 8874, 2706, 1258]"
424,"[296, 555, 1732, 99114, 4011, 4973, 55820, 1197, 1201, 1]"
83,"[1197, 1265, 2762, 1, 2124, 551, 1682, 2291, 318, 1201]"
384,"[2671, 97921, 109374, 7361, 3176, 6711, 86882, 48780, 104374, 7826]"
434,"[1197, 8874, 51255, 71535, 380, 158238, 38061, 79702, 79592, 5803]"
452,"[3243, 380, 2395, 457, 231, 367, 1580, 39, 733, 3253]"
39,"[141, 799, 198, 162, 110, 733, 2042, 1189, 1197, 1625]"
114,"[4973, 89904, 3072, 97921, 6711, 86882, 7361, 215, 109374, 164909]"
263,"[92259, 4973, 97921, 86882, 46578, 7361, 6711, 109374, 164909, 8533]"
348,"[92259, 86882, 2542, 109374, 57669, 4973, 4011, 97921, 38061, 88163]"
52,"[1197, 1270, 367, 2617, 2716, 2, 2124, 1580, 2762, 3081]"
72,"[2273, 145, 2000, 4085, 1580, 93510, 79592, 51255, 380, 158238]"
164,"[69122, 296, 54503, 112556, 60756, 67255, 8641, 47, 86833, 593]"
334,"[2273, 1197, 367, 1198, 109374, 2005, 86882, 7826, 1682, 7147]"
540,"[2156, 5664, 49286, 4069, 7826, 8533, 54259, 70599, 45668, 4823]"
582,"[367, 1270, 1197, 2716, 919, 2174, 2124, 2797, 2657, 2]"
596,"[296, 2858, 318, 2959, 858, 1213, 48516, 79132, 58559, 2571]"
287,"[70, 72, 765, 2672, 3189, 5499, 5826, 608, 6711, 7361]"
409,"[296, 4011, 2959, 8874, 2542, 3535, 48516, 93840, 57669, 27773]"
605,"[70, 8874, 158238, 1407, 38061, 71535, 380, 93840, 88163, 2617]"
9,"[799, 1215, 367, 2174, 70, 2657, 2003, 3740, 2746, 2124]"
62,"[1625, 7361, 2858, 2959, 318, 296, 79132, 48780, 48516, 1682]"
200,"[296, 318, 356, 2959, 58559, 79132, 109374, 164909, 8533, 122904]"
212,"[1036, 1197, 8533, 5418, 6942, 58559, 97921, 79132, 69406, 5796]"
392,"[189333, 5418, 79132, 58559, 122882, 457, 5445, 6, 48516, 2571]"
497,"[6, 296, 48516, 1089, 4776, 50, 2268, 16, 6796, 318]"
510,"[2000, 5553, 2268, 2916, 1092, 1036, 457, 4085, 2421, 2539]"
298,"[2395, 3911, 2762, 1197, 2124, 1258, 39, 109374, 551, 296]"
356,"[2395, 7361, 109374, 1197, 6711, 4979, 4973, 86882, 46578, 94959]"
450,"[46578, 7361, 109374, 1682, 6711, 94959, 106920, 4979, 180031, 97921]"
110,"[527, 595, 2858, 48394, 364, 8533, 2762, 2324, 66097, 1258]"
317,"[527, 6709, 1258, 2791, 364, 1682, 2161, 551, 541, 2144]"
465,"[527, 1242, 1610, 296, 555, 1663, 2406, 1197, 2542, 4011]"
69,"[7361, 1682, 112556, 8874, 84954, 555, 93840, 1527, 37733, 99007]"
101,"[8533, 7361, 215, 97921, 78039, 91079, 55052, 111921, 106920, 164909]"
195,"[2671, 708, 457, 539, 1777, 2803, 2424, 367, 339, 3257]"
211,"[7361, 296, 6711, 2858, 608, 97921, 555, 46578, 78039, 1732]"
246,"[215, 7361, 97921, 6711, 4973, 8533, 86882, 69757, 164909, 109374]"
312,"[215, 4973, 46578, 1197, 7361, 109374, 96821, 94959, 7826, 364]"
344,"[8533, 7361, 7579, 97921, 55052, 215, 111921, 164909, 1183, 39183]"
350,"[597, 8533, 7361, 97921, 215, 5066, 111921, 164909, 105, 179119]"
354,"[215, 3481, 1777, 11, 380, 266, 3257, 2006, 3176, 1197]"
295,"[784, 1682, 1485, 1265, 367, 500, 2431, 141, 1702, 788]"
149,"[541, 91500, 79132, 1035, 58559, 5445, 48516, 2571, 1873, 47]"
221,"[2571, 7361, 457, 296, 109374, 778, 2762, 1784, 318, 1197]"
303,"[2571, 541, 2762, 457, 1682, 48780, 5445, 58559, 79132, 50]"
412,"[2571, 2000, 296, 555, 2762, 7361, 2959, 48516, 2205, 79132]"
