userId,itemIds,top-50 scores
11,"[292, 590, 380, 349, 316, 288, 648, 141, 440, 368, 153, 474, 592, 786, 300, 266, 3, 161, 736, 7, 10, 587, 110, 21, 434, 339, 329, 454, 377, 163, 480, 733, 457, 552, 112, 32, 435, 150, 22, 410, 95, 353, 588, 344, 165, 1, 1356, 6, 370, 553]","[2.7982209, 2.759066, 2.7493262, 2.7486184, 2.663884, 2.6498241, 2.6222413, 2.6073935, 2.6055858, 2.595765, 2.5945652, 2.5944405, 2.593767, 2.5903811, 2.588955, 2.5880826, 2.5808682, 2.5801015, 2.5773892, 2.5623646, 2.560821, 2.5563552, 2.5517468, 2.551321, 2.54698, 2.5465612, 2.5448613, 2.542167, 2.5395813, 2.5371084, 2.5308216, 2.5299559, 2.5263631, 2.5210361, 2.518049, 2.5153913, 2.5125687, 2.50665, 2.5055654, 2.503884, 2.5032125, 2.5006907, 2.4981797, 2.4978104, 2.496321, 2.4929662, 2.4920266, 2.4912276, 2.4884207, 2.4828315]"
12,"[2424, 1028, 1380, 2683, 318, 597, 2396, 1265, 594, 1032, 1307, 1197, 1035, 480, 1784, 1073, 593, 1393, 588, 1721, 2248, 39, 2321, 1101, 3114, 2617, 1580, 539, 6377, 2572, 919, 1917, 2054, 2078, 1, 8360, 364, 2081, 595, 2144, 1282, 1777, 2011, 150, 527, 1136, 110, 1022, 1517, 520]","[2.3353956, 2.271479, 2.2705965, 2.2577872, 2.2425916, 2.2364855, 2.2298892, 2.2113419, 2.2087617, 2.2021625, 2.2016249, 2.2009308, 2.2000005, 2.198905, 2.1984587, 2.1970518, 2.196116, 2.1931653, 2.1929832, 2.1783123, 2.1756444, 2.1742346, 2.1710525, 2.1646736, 2.160716, 2.1595182, 2.1569867, 2.1565938, 2.1564543, 2.1555138, 2.1551702, 2.1466918, 2.1375856, 2.1368148, 2.1342087, 2.1331139, 2.1319282, 2.1299865, 2.1295233, 2.1290474, 2.1225579, 2.122016, 2.120775, 2.1168392, 2.1134477, 2.1131754, 2.1131294, 2.1121776, 2.1112802, 2.1108027]"
13,"[318, 1584, 4034, 2278, 1370, 2396, 480, 223, 431, 2712, 457, 1221, 32, 1968, 1222, 2692, 1784, 923, 2858, 260, 593, 555, 608, 2353, 3481, 778, 2490, 1208, 293, 47, 1625, 2997, 1136, 527, 1206, 1729, 733, 50, 1580, 2395, 3578, 592, 110, 2571, 4027, 2716, 2710, 1645, 16, 356]","[2.328619, 2.305131, 2.2485566, 2.235637, 2.2293868, 2.2288623, 2.2278194, 2.225633, 2.2232423, 2.2112198, 2.2004015, 2.197434, 2.1891446, 2.1816173, 2.1776977, 2.1771243, 2.1745918, 2.1744072, 2.1720304, 2.1703913, 2.1619823, 2.1614006, 2.1596425, 2.1595287, 2.153395, 2.1518402, 2.1501107, 2.1463637, 2.1437836, 2.1402042, 2.1401858, 2.1375313, 2.1323917, 2.1315303, 2.1304007, 2.1288118, 2.123985, 2.1238823, 2.1222925, 2.121278, 2.1180284, 2.1167254, 2.114993, 2.1147034, 2.111907, 2.1090894, 2.1049192, 2.1031663, 2.099371, 2.0983193]"
14,"[380, 590, 349, 292, 480, 339, 153, 435, 316, 454, 10, 161, 300, 357, 317, 150, 593, 786, 588, 440, 539, 648, 110, 266, 592, 736, 141, 34, 552, 32, 6, 288, 802, 7, 39, 1, 318, 410, 165, 1073, 329, 597, 434, 587, 457, 376, 5, 474, 231, 21]","[2.673943, 2.6481316, 2.6120627, 2.5954661, 2.5423007, 2.5402637, 2.5379038, 2.526764, 2.5261557, 2.5222054, 2.518381, 2.512302, 2.50873, 2.5039902, 2.497205, 2.4926233, 2.4878886, 2.4874027, 2.486587, 2.4823315, 2.4783998, 2.4747813, 2.4745915, 2.4721527, 2.4685392, 2.4636223, 2.4591863, 2.451544, 2.4508767, 2.4507504, 2.4464278, 2.444737, 2.4423928, 2.436672, 2.433437, 2.428382, 2.4246767, 2.4227867, 2.4163191, 2.412612, 2.4094076, 2.4062572, 2.400535, 2.3993726, 2.3952713, 2.3938353, 2.392481, 2.388117, 2.3875828, 2.387427]"
15,"[58559, 79132, 7153, 33794, 60069, 2959, 69122, 6377, 6874, 68954, 5989, 54286, 8961, 68157, 5952, 318, 4993, 4995, 8368, 5418, 81845, 72998, 260, 89745, 70286, 2571, 593, 4226, 48780, 5816, 4306, 2329, 59315, 51255, 6539, 6365, 45722, 8636, 4896, 63082, 91500, 74458, 5218, 48385, 56367, 2858, 112852, 76093, 5956, 6333]","[2.6972601, 2.6010075, 2.5791657, 2.551976, 2.5229354, 2.500637, 2.4979486, 2.4967, 2.4843047, 2.480717, 2.4736092, 2.463307, 2.4613109, 2.4568133, 2.4524922, 2.4498167, 2.4386907, 2.4368165, 2.432549, 2.4222174, 2.4188647, 2.4151618, 2.4147358, 2.4145732, 2.4144263, 2.414127, 2.4137845, 2.4132152, 2.4080243, 2.4030037, 2.402152, 2.3995852, 2.3979487, 2.3966403, 2.3913236, 2.382634, 2.3719623, 2.3719242, 2.371086, 2.3684487, 2.3669388, 2.363279, 2.358797, 2.358515, 2.3562002, 2.347629, 2.346806, 2.3449578, 2.3437276, 2.3404746]"
16,"[750, 2858, 318, 593, 1193, 1258, 1221, 2959, 4027, 608, 1197, 904, 1089, 50, 541, 1222, 1201, 1196, 778, 3481, 2571, 1206, 923, 1213, 527, 1921, 3996, 2762, 2997, 1136, 1199, 924, 912, 480, 2692, 1198, 1080, 2028, 47, 1210, 1208, 1246, 858, 2324, 2716, 260, 111, 1527, 2329, 3578]","[2.6670225, 2.61042, 2.594444, 2.5784307, 2.5677104, 2.5389261, 2.5345156, 2.516754, 2.5162938, 2.5116787, 2.4944057, 2.4857001, 2.4726772, 2.4720073, 2.4652758, 2.4652522, 2.4613798, 2.4584153, 2.4408643, 2.4353964, 2.4352534, 2.4342868, 2.428867, 2.4262245, 2.4246984, 2.424413, 2.4215548, 2.4183004, 2.417952, 2.4174643, 2.4098718, 2.4090848, 2.4082587, 2.4068284, 2.406211, 2.40405, 2.3939888, 2.391953, 2.388573, 2.3880246, 2.3857229, 2.382072, 2.380893, 2.379686, 2.3782537, 2.376504, 2.3742754, 2.3726115, 2.3703775, 2.3703308]"
17,"[318, 593, 2858, 2571, 1221, 2959, 527, 260, 858, 1193, 47, 1196, 1198, 1036, 1, 1197, 5952, 778, 1258, 2628, 2762, 480, 1089, 3578, 1704, 457, 1682, 608, 1201, 110, 1136, 2329, 296, 1291, 924, 4226, 5378, 7361, 2997, 541, 589, 1721, 356, 50, 2028, 4306, 1210, 780, 111, 7153]","[2.774704, 2.7536755, 2.751354, 2.7252061, 2.6601548, 2.627578, 2.6178994, 2.6116545, 2.6013384, 2.59682, 2.582802, 2.5779197, 2.5689828, 2.5636556, 2.5591319, 2.5535898, 2.5532775, 2.5521011, 2.5498009, 2.5479393, 2.545409, 2.5436711, 2.542357, 2.5363917, 2.535043, 2.5260565, 2.5223877, 2.5221853, 2.513669, 2.500329, 2.4936635, 2.4857485, 2.4846315, 2.4845285, 2.484002, 2.475704, 2.475298, 2.4752936, 2.4725401, 2.46788, 2.466651, 2.4655645, 2.4640584, 2.458629, 2.4563587, 2.455719, 2.4549978, 2.4530218, 2.4481473, 2.4475532]"
18,"[58559, 79132, 68157, 33794, 89745, 59315, 7153, 318, 6377, 91529, 6874, 72998, 2571, 91500, 6539, 60069, 8961, 69122, 68954, 2959, 48780, 54286, 70286, 4896, 48385, 4995, 81845, 48516, 5952, 78499, 49272, 109487, 44191, 5618, 99114, 74458, 593, 56174, 134130, 96079, 7361, 5989, 5956, 50872, 4226, 47099, 2329, 45722, 4993, 6365]","[2.6647909, 2.6441922, 2.6021886, 2.544742, 2.5316558, 2.5226479, 2.5102515, 2.499938, 2.4943867, 2.4874353, 2.4871035, 2.4824653, 2.4753318, 2.4660187, 2.4651024, 2.4609296, 2.4569693, 2.4558775, 2.4556613, 2.447278, 2.4449685, 2.4384115, 2.435005, 2.4256635, 2.4160557, 2.399209, 2.398793, 2.3941138, 2.390654, 2.3811822, 2.3724306, 2.3719769, 2.3695805, 2.3693802, 2.365876, 2.3619537, 2.361064, 2.3595228, 2.3560922, 2.34756, 2.3442118, 2.3436255, 2.3403602, 2.3335154, 2.3320367, 2.3293676, 2.327674, 2.3211322, 2.3136106, 2.3126552]"
19,"[2094, 1376, 2423, 1320, 2641, 2001, 2002, 590, 1356, 1127, 2406, 661, 349, 1371, 3269, 733, 2193, 2054, 849, 543, 1373, 610, 1073, 316, 592, 1573, 3704, 1297, 1374, 435, 736, 153, 3175, 4084, 440, 2529, 2046, 474, 588, 1476, 65, 2770, 1597, 587, 2100, 3107, 339, 161, 368, 466]","[2.3889909, 2.3156903, 2.3092008, 2.2994936, 2.2747748, 2.255814, 2.2409563, 2.2261887, 2.2210634, 2.2192023, 2.2140136, 2.2049751, 2.1787457, 2.1745348, 2.1667821, 2.166301, 2.1599765, 2.1582696, 2.151321, 2.140254, 2.1359894, 2.1333547, 2.1276312, 2.1264558, 2.1202512, 2.1163466, 2.1147225, 2.1141288, 2.1084106, 2.0990145, 2.0896163, 2.0855114, 2.0801923, 2.077569, 2.0716586, 2.0706375, 2.0665827, 2.0602105, 2.0601993, 2.0573704, 2.0537179, 2.0537071, 2.05211, 2.052057, 2.0479033, 2.0469337, 2.0461543, 2.044509, 2.0403872, 2.0391722]"
20,"[4638, 2081, 3755, 2085, 2424, 1032, 2338, 2617, 2694, 2078, 2080, 2701, 3114, 1777, 480, 1580, 2717, 2087, 2294, 3623, 2987, 595, 3717, 3301, 594, 1197, 3034, 3555, 455, 2529, 1015, 2722, 1073, 2054, 2018, 1029, 2052, 1608, 3257, 1025, 4700, 597, 3489, 2683, 2355, 1485, 3882, 4025, 107, 3210]","[2.3757985, 2.326106, 2.2799826, 2.2629452, 2.2431018, 2.2418075, 2.236966, 2.225253, 2.208189, 2.2074587, 2.2033346, 2.178146, 2.1773522, 2.1627946, 2.1434486, 2.1361609, 2.1326535, 2.1290424, 2.1183112, 2.1155074, 2.1075335, 2.1025634, 2.0926409, 2.0902858, 2.086134, 2.0822406, 2.080301, 2.078991, 2.0765922, 2.0740225, 2.0709026, 2.0700808, 2.067659, 2.0676584, 2.0628, 2.0624619, 2.060312, 2.059041, 2.0585513, 2.0574658, 2.056731, 2.0565207, 2.0544963, 2.054486, 2.0523756, 2.0436122, 2.0432029, 2.0397367, 2.0349405, 2.034542]"
21,"[59784, 50872, 119145, 115617, 58559, 112852, 73017, 96079, 78469, 122904, 79091, 54286, 122886, 7153, 79132, 59315, 69122, 89745, 80463, 87869, 6377, 61132, 72998, 56174, 71535, 111362, 34162, 33794, 68954, 95510, 56367, 86880, 81845, 54001, 8368, 68358, 60069, 53125, 91500, 68157, 76093, 109487, 87232, 70286, 81591, 56775, 3948, 2571, 5816, 152081]","[2.361261, 2.326233, 2.2882187, 2.2809672, 2.2660217, 2.2588353, 2.2556314, 2.2412486, 2.2208018, 2.2056584, 2.1901028, 2.1870456, 2.184931, 2.1785207, 2.1752815, 2.1649365, 2.1549852, 2.1541705, 2.153038, 2.1513195, 2.1500595, 2.1450307, 2.1446006, 2.1394448, 2.1368425, 2.130014, 2.1236067, 2.1192951, 2.1182542, 2.1104872, 2.0970228, 2.094762, 2.0929656, 2.0913243, 2.0907466, 2.0882154, 2.0863004, 2.0834987, 2.078929, 2.0788941, 2.0725882, 2.0725293, 2.0724785, 2.0702558, 2.0530477, 2.052514, 2.048728, 2.0480392, 2.0456796, 2.0395823]"
22,"[30707, 4973, 6874, 5418, 8874, 48516, 48385, 3949, 5502, 2329, 5989, 1682, 6365, 7438, 4878, 8636, 6377, 5816, 5952, 2571, 4306, 6870, 8464, 2959, 7147, 4995, 4308, 4027, 7153, 49272, 46578, 5618, 7361, 33794, 4262, 318, 2858, 6711, 58559, 45499, 44191, 6539, 5995, 1732, 5378, 4886, 4720, 7143, 3948, 5669]","[2.632121, 2.616864, 2.5579016, 2.5463989, 2.5460489, 2.531893, 2.5250804, 2.5207195, 2.5152524, 2.5126123, 2.5088027, 2.5031466, 2.5011728, 2.4928195, 2.4885533, 2.4717302, 2.47007, 2.465832, 2.4612808, 2.458166, 2.4535148, 2.452414, 2.4507349, 2.4492793, 2.4484448, 2.4484043, 2.4449153, 2.4432902, 2.4405065, 2.4391482, 2.4366539, 2.4356198, 2.4312599, 2.4302645, 2.4272554, 2.4213965, 2.4204628, 2.418416, 2.41738, 2.416829, 2.4131017, 2.4114919, 2.4109325, 2.4078398, 2.401753, 2.4006717, 2.4002619, 2.3952024, 2.3950796, 2.3913429]"
23,"[6807, 904, 2019, 1263, 2076, 1258, 1199, 3424, 3083, 111, 750, 1233, 1466, 1281, 1206, 1274, 5902, 903, 307, 1221, 1222, 6016, 4641, 1625, 541, 318, 2692, 1244, 3160, 1252, 7099, 1193, 1208, 923, 1358, 2324, 1237, 4881, 527, 924, 1245, 2858, 3681, 3996, 608, 431, 714, 2712, 1089, 1225]","[2.2343712, 2.2301726, 2.2300808, 2.2219667, 2.2197866, 2.2123873, 2.2114103, 2.2105422, 2.200595, 2.1666737, 2.1539366, 2.1427596, 2.1351843, 2.1246936, 2.1145394, 2.1128554, 2.0993543, 2.0860012, 2.0851016, 2.0808842, 2.0710921, 2.0612192, 2.0568666, 2.0565288, 2.0519738, 2.0504336, 2.0483046, 2.0473428, 2.047079, 2.0399423, 2.0396452, 2.0392969, 2.0331569, 2.0319722, 2.027378, 2.0208004, 2.0178401, 2.0157645, 2.0059423, 2.005631, 2.0055263, 1.997914, 1.9932652, 1.9909453, 1.9899879, 1.9885069, 1.9850256, 1.983499, 1.981992, 1.9807005]"
24,"[33794, 6377, 58559, 7153, 2571, 593, 2959, 4306, 6539, 318, 48516, 4995, 6874, 1682, 2329, 260, 5989, 6365, 8961, 5952, 48385, 5418, 2858, 4886, 44191, 4226, 1721, 5816, 4993, 4896, 4963, 45722, 2502, 3578, 8636, 3948, 5618, 5218, 7438, 480, 858, 69122, 60069, 79132, 8874, 1732, 5378, 4973, 48780, 68954]","[2.7632575, 2.7470915, 2.7405922, 2.7163634, 2.7147522, 2.7123237, 2.7033896, 2.7005973, 2.6854444, 2.6849642, 2.6774626, 2.6771524, 2.6713738, 2.6675837, 2.650878, 2.641335, 2.6379213, 2.6370602, 2.6091993, 2.609086, 2.604902, 2.600678, 2.5988708, 2.593988, 2.5850534, 2.5755105, 2.573918, 2.5603576, 2.5542653, 2.5403419, 2.5398161, 2.5388837, 2.5388317, 2.5386217, 2.536062, 2.5332384, 2.5331466, 2.5328865, 2.532763, 2.5243328, 2.5208368, 2.5169609, 2.5169468, 2.5140657, 2.5084443, 2.507882, 2.5059996, 2.5012164, 2.4973018, 2.496481]"
25,"[59315, 91500, 109487, 134130, 99114, 122918, 58559, 116797, 122886, 122904, 78499, 79132, 112852, 48780, 80463, 89745, 76093, 72998, 148626, 68157, 8368, 33615, 91529, 57669, 68954, 60069, 77561, 82459, 74458, 70286, 69122, 88125, 6377, 81845, 115617, 27773, 122882, 108932, 111759, 33794, 69481, 56367, 109374, 5952, 112556, 56174, 79702, 104841, 97304, 6874]","[2.3721097, 2.364339, 2.3194005, 2.312016, 2.308171, 2.3020613, 2.294008, 2.293151, 2.285849, 2.27756, 2.263738, 2.2636647, 2.2574887, 2.2391672, 2.236158, 2.2347887, 2.234429, 2.218656, 2.2114577, 2.208783, 2.1848626, 2.163621, 2.1618667, 2.1604636, 2.1591134, 2.1566675, 2.1536143, 2.1527011, 2.1410358, 2.1269145, 2.1160984, 2.1140845, 2.1108854, 2.1046612, 2.1043398, 2.1037169, 2.1031337, 2.0963743, 2.0922804, 2.0891232, 2.0860798, 2.0806181, 2.0677366, 2.0642927, 2.0630708, 2.0624466, 2.0623786, 2.058888, 2.0576265, 2.0568666]"
26,"[590, 150, 367, 380, 480, 457, 648, 161, 10, 316, 593, 292, 349, 434, 185, 110, 339, 539, 153, 32, 587, 356, 34, 588, 440, 1073, 329, 736, 377, 780, 318, 1356, 586, 592, 454, 435, 597, 165, 1, 7, 595, 266, 589, 296, 19, 500, 47, 300, 474, 357]","[2.7697575, 2.748969, 2.6569376, 2.6521103, 2.6412706, 2.6302433, 2.6145701, 2.6070266, 2.6034606, 2.5980775, 2.5896013, 2.5882788, 2.5859725, 2.5810442, 2.5792463, 2.569757, 2.5631402, 2.55709, 2.5529075, 2.5519414, 2.5513134, 2.5511694, 2.5507421, 2.5357132, 2.531776, 2.530198, 2.5287433, 2.528739, 2.5280018, 2.5254395, 2.5250115, 2.5231676, 2.51618, 2.5080657, 2.5073624, 2.4977384, 2.4957569, 2.493141, 2.4904268, 2.47724, 2.4743824, 2.4691749, 2.467293, 2.4662762, 2.4662135, 2.4648323, 2.4638228, 2.462707, 2.4625661, 2.4588966]"
