user_id,item_id,rating
414,3179,4.0
414,39,4.0
414,4851,3.5
414,6316,4.0
414,974,2.0
414,744,4.0
414,2207,4.0
414,1710,2.0
414,233,5.0
414,5413,3.0
414,3183,4.0
414,4994,4.0
414,2895,4.0
414,5511,3.0
414,3307,2.0
414,1793,3.0
414,1497,3.0
414,93,4.0
414,75,5.0
414,1593,4.0
414,784,3.5
414,1818,4.0
414,1085,5.0
414,1010,2.0
414,1583,3.0
414,2985,2.5
414,2296,3.5
414,1875,1.0
414,1169,3.0
414,1916,4.0
414,3322,4.0
414,2576,2.0
414,792,4.0
414,1142,4.0
414,2339,4.0
414,5138,4.0
414,311,4.0
414,264,2.0
414,3260,4.0
414,1685,4.0
414,88,4.0
414,463,4.0
414,1167,4.0
414,723,5.0
414,114,3.0
414,2742,4.5
414,1131,4.0
414,6980,2.0
414,6897,4.0
414,5382,2.0
414,797,4.0
414,7440,4.0
414,4875,3.0
414,1447,3.0
414,1140,3.0
414,828,3.0
414,922,4.5
414,3078,3.0
414,2542,4.0
414,460,4.0
414,747,4.0
414,5970,3.5
414,1560,2.0
414,3240,3.0
414,1263,4.0
414,5025,4.0
414,2087,2.0
414,7130,3.5
414,1697,3.0
414,3454,3.5
414,1054,3.5
414,2680,2.0
414,2401,4.0
414,2183,5.0
414,6054,4.0
414,2161,4.0
414,1153,4.0
414,1811,4.0
414,7544,1.5
414,4504,3.5
414,7654,4.0
414,1109,4.0
414,7423,3.0
414,236,4.0
414,2563,3.0
414,1334,3.5
414,2102,4.0
414,5394,3.5
414,25,4.0
414,688,1.0
414,4820,4.5
414,6310,2.0
414,818,3.0
414,4184,5.0
414,2942,3.0
414,373,4.0
414,4495,2.0
414,1428,2.0
414,3499,4.0
414,1656,2.0
414,139,4.0
414,4213,4.0
414,746,4.0
414,1556,2.0
414,3559,3.5
414,897,4.0
414,4848,3.0
414,7665,4.0
414,2709,2.5
414,3329,3.0
414,5370,3.0
414,244,4.5
414,2642,2.0
414,1915,2.0
414,5017,3.0
414,4066,4.0
414,1033,3.0
414,3326,3.5
414,82,5.0
414,1292,4.0
414,1562,2.0
414,3194,4.0
414,5882,2.5
414,2299,4.0
414,7516,4.0
414,6179,3.5
414,605,3.0
414,5183,3.0
414,6614,2.5
414,1759,3.0
414,2132,4.0
414,2484,4.0
414,6670,4.0
414,7515,1.0
414,2963,4.0
414,5003,2.0
414,5309,3.5
414,6214,2.0
414,4984,3.0
414,334,4.0
414,1248,3.5
414,120,3.0
414,1573,2.0
414,6156,4.0
414,727,3.0
414,4689,2.0
414,38,4.0
414,2170,3.0
414,7619,2.5
414,1414,2.0
414,12,3.0
414,1241,2.5
414,3192,3.5
414,2205,5.0
414,2258,4.0
414,1328,3.5
414,3091,4.0
414,1712,4.0
414,7596,2.5
414,5405,3.0
414,2577,2.0
414,5423,4.5
414,6603,3.0
414,653,4.0
414,1046,4.0
414,2243,4.0
414,5927,2.0
414,3197,4.0
414,1032,4.0
414,1000,3.0
414,2553,2.0
414,3450,3.5
414,596,3.0
414,1641,2.0
414,2095,4.0
414,7564,2.0
414,2182,4.0
414,903,4.0
414,3387,3.0
414,4482,3.0
414,1273,4.0
414,883,3.5
414,600,3.0
414,7543,4.0
414,4292,4.0
414,72,5.0
414,1252,4.0
414,3131,4.5
414,7613,4.0
414,6489,4.0
414,1226,3.0
414,549,3.0
414,405,4.0
414,1824,2.0
414,2512,3.0
414,1069,3.0
414,5580,2.0
414,1807,3.0
414,2718,3.5
414,6642,1.5
414,1200,3.0
414,1457,5.0
414,751,3.0
414,671,3.0
414,7509,3.0
414,1760,2.0
414,1828,4.0
414,1274,4.0
414,5952,2.5
414,7496,1.0
414,7555,3.5
414,1840,4.0
414,5421,3.5
414,7571,3.5
414,126,3.0
414,2679,3.0
414,2669,4.0
414,6996,2.5
414,1748,3.0
414,1222,3.5
414,1544,4.0
414,1476,4.0
414,7586,2.5
414,3146,3.5
414,1405,3.0
414,3414,4.0
414,1872,3.0
414,777,2.0
414,1067,4.0
414,2409,4.0
414,7422,3.0
414,2336,3.5
414,990,3.0
414,519,4.0
414,1286,3.5
414,4930,4.5
414,251,4.0
414,7283,3.0
414,1436,5.0
414,2688,3.0
414,2544,2.0
414,5993,2.0
414,310,4.0
414,4893,4.0
414,5795,3.0
414,7489,3.5
414,136,4.0
414,846,3.0
414,2770,3.0
414,7536,3.0
414,621,1.0
414,798,2.0
414,1310,3.5
414,816,3.0
414,5431,3.0
414,7094,3.0
414,2284,3.0
414,7426,4.0
414,3335,4.0
414,1713,4.0
414,3252,3.0
414,785,0.5
414,3250,4.0
414,3182,5.0
414,1284,4.0
414,726,4.0
414,4105,2.0
414,666,2.0
414,2399,3.0
414,2083,5.0
414,1269,3.5
414,651,4.0
414,4469,2.0
414,1470,3.0
414,7572,2.0
414,2091,4.0
414,5177,2.0
414,6441,3.0
414,4098,3.0
414,654,5.0
414,1152,4.0
414,1166,3.0
414,57,4.0
414,5741,2.0
414,2235,3.0
414,2171,3.0
414,3741,5.0
414,4740,3.5
414,1002,3.0
414,1280,3.5
414,3024,4.0
414,976,3.5
414,817,3.5
414,2076,5.0
414,7164,3.5
414,1175,3.0
414,7574,2.0
414,1154,4.5
414,1448,1.0
414,2143,4.0
414,7442,2.0
414,768,4.0
414,1563,3.0
414,1845,3.0
414,4229,1.0
414,7591,2.5
414,2057,3.5
414,2164,2.0
414,2667,3.0
414,6344,2.0
414,2384,3.0
414,7494,3.0
414,122,5.0
414,192,3.0
414,1504,5.0
414,732,4.0
414,5617,4.0
414,1761,4.0
414,3009,4.0
414,2308,3.5
414,1027,3.0
414,87,4.0
414,1797,3.0
414,343,5.0
414,5248,2.0
414,7522,3.0
414,416,4.0
414,3423,3.5
414,2930,2.0
414,4945,1.5
414,4846,4.0
414,1411,2.0
414,878,4.5
414,962,4.0
414,715,4.0
414,458,2.0
414,1240,2.5
414,1373,5.0
414,1750,3.0
414,412,4.0
414,1081,3.5
414,3505,4.0
414,1663,4.0
414,5944,2.5
414,1596,2.5
414,109,5.0
414,1798,3.0
414,5063,3.0
414,1518,1.0
414,5703,2.0
414,2511,3.0
414,3000,3.0
414,26,5.0
414,7300,3.0
414,2704,4.0
414,4042,4.0
414,2405,4.0
414,7534,4.0
414,1137,5.0
414,805,4.0
414,2645,3.0
414,5667,4.0
414,1604,2.0
414,1001,4.0
414,2177,2.0
414,957,4.0
414,7511,4.0
414,1254,4.0
414,1816,2.0
414,2453,4.0
414,1324,4.0
414,2983,2.5
414,2513,4.0
414,1264,2.0
414,5369,3.0
414,856,5.0
414,760,3.0
414,4965,3.5
414,7133,2.5
414,1862,3.0
414,2748,4.0
414,1561,3.0
414,104,5.0
414,3095,4.5
414,336,5.0
414,1192,4.0
414,2721,3.0
414,6154,4.0
414,1295,4.0
414,5397,4.0
414,5497,3.0
414,2064,3.5
414,1410,4.0
414,7430,2.0
414,167,5.0
414,4976,4.0
414,3264,3.5
414,1627,3.0
414,298,4.0
414,434,4.0
414,1931,2.5
414,7649,3.5
414,5934,3.5
414,703,1.0
414,1935,3.0
414,7519,4.0
414,697,3.0
414,1659,3.0
414,2650,4.0
414,1016,3.0
414,5436,5.0
414,757,5.0
414,2068,4.5
414,3744,2.0
414,1746,3.0
414,526,2.0
414,1155,4.5
414,4695,2.0
414,7459,4.0
414,226,3.0
414,7531,3.5
414,5448,4.0
414,4145,3.5
414,365,3.0
414,5364,4.0
414,2754,4.0
414,90,4.0
414,1116,3.0
414,2342,3.0
414,1407,2.0
414,5038,4.5
414,302,4.0
414,1456,5.0
414,1181,4.0
414,1431,3.0
414,559,3.0
414,2232,3.5
414,1132,4.5
414,1135,5.0
414,442,3.0
414,2977,2.5
414,3432,3.5
414,6662,3.0
414,408,4.0
414,1689,3.0
414,774,4.5
414,44,3.0
414,1881,4.0
414,1047,4.0
414,6494,2.0
414,4956,2.0
414,1883,3.5
414,3198,4.0
414,5225,3.0
414,505,4.0
414,1146,4.0
414,4096,3.0
414,3224,2.0
414,6931,5.0
414,895,4.0
414,443,4.0
414,211,3.0
414,1907,3.0
414,6828,4.0
414,7434,2.0
414,7568,2.0
414,3778,3.0
414,1050,4.0
414,2597,4.0
414,7425,3.0
414,1133,4.0
414,2282,4.0
414,1126,5.0
414,3348,3.0
414,3328,4.0
414,2714,2.0
414,220,5.0
414,2554,3.0
414,1847,4.0
414,4989,3.5
414,1013,1.5
414,4168,4.0
414,2304,3.0
414,6398,3.0
414,291,2.0
414,173,3.0
414,1187,5.0
414,915,3.0
414,2054,4.0
414,614,3.0
414,85,4.0
414,2913,1.0
414,7437,2.0
414,610,2.0
414,5910,2.0
414,46,5.0
414,2178,4.0
414,4837,4.5
414,1059,4.5
414,745,4.0
414,4496,2.0
414,1220,3.5
414,106,4.0
414,863,4.0
414,2293,3.5
414,3022,3.0
414,1475,5.0
414,2591,3.0
414,9,5.0
414,3794,2.5
414,5,5.0
414,5176,3.5
414,1064,4.0
414,1149,4.0
414,2571,3.0
414,1549,2.0
414,3096,4.0
414,4215,4.5
414,447,4.0
414,4150,2.0
414,2340,4.0
414,440,4.0
414,1822,3.0
414,66,4.0
414,2726,4.0
414,808,3.5
414,630,2.0
414,2328,3.5
414,1060,4.0
414,423,5.0
414,435,3.0
414,8,5.0
414,3188,4.0
414,13,5.0
414,5263,4.0
414,833,4.0
414,5333,3.0
414,1076,4.0
414,7540,4.0
414,3706,5.0
414,7529,2.5
414,6260,3.0
414,2043,3.0
414,1110,4.0
414,661,5.0
414,1786,4.0
414,899,3.5
414,1618,4.0
414,4683,3.0
414,3156,4.0
414,67,3.0
414,351,5.0
414,1841,4.0
414,1974,4.0
414,7424,3.0
414,4687,3.0
414,4480,4.0
414,3428,3.5
414,2236,3.5
414,2618,4.0
414,2647,4.0
414,2088,5.0
414,1384,4.0
414,510,3.0
414,6378,2.0
414,3177,5.0
414,3375,3.0
414,762,3.0
414,488,5.0
414,1726,2.0
414,4998,3.5
414,7510,3.0
414,1296,2.5
414,300,4.0
414,575,4.0
414,2196,4.0
414,2487,2.0
414,7438,3.0
414,1052,4.5
414,6235,2.0
414,377,4.0
414,1654,2.0
414,191,3.0
414,2494,4.0
414,1130,4.5
414,475,4.0
414,2691,5.0
414,639,3.0
414,5209,2.5
414,4139,2.5
414,1669,4.0
414,1282,2.5
414,4100,3.0
414,558,2.0
414,7417,4.0
414,6018,4.0
414,2941,3.0
414,2446,4.0
414,1635,3.0
414,2697,4.0
414,1610,4.0
414,3395,2.5
414,5961,3.0
414,7548,3.0
414,5146,3.0
414,491,3.0
414,2653,3.0
414,2987,3.0
414,5763,3.0
414,7309,4.0
414,1441,4.0
414,2300,4.0
414,2320,4.0
414,529,2.0
414,2643,3.0
414,7080,2.0
414,2593,5.0
414,782,4.0
414,7589,3.0
414,2701,3.0
414,426,2.0
414,5699,2.0
414,1655,3.0
414,181,5.0
414,3094,2.0
414,64,5.0
414,5274,4.0
414,7575,2.5
414,2077,4.0
414,2131,4.0
414,765,5.0
414,366,4.0
414,1615,2.0
414,5565,3.0
414,2053,3.5
414,7518,2.0
414,3323,2.0
414,2397,4.0
414,2206,4.0
414,887,4.0
414,1944,2.0
414,5695,2.0
414,1869,3.0
414,1472,4.0
414,1687,5.0
414,2601,4.0
414,5232,3.0
414,1206,4.5
414,7595,3.0
414,1771,3.0
414,2349,3.5
414,232,4.0
414,1174,3.0
414,1097,5.0
414,465,2.0
414,2314,4.0
414,3449,4.0
414,2579,3.0
414,7611,3.5
414,5936,3.0
414,552,3.0
414,2587,3.0
414,217,4.0
414,1723,3.0
414,2289,4.0
414,1981,5.0
414,991,2.0
414,1582,1.0
414,5871,2.0
414,975,4.0
414,7626,2.0
414,1492,2.0
414,190,3.0
414,7533,2.5
414,7210,2.0
414,1143,2.0
414,234,5.0
414,4154,4.0
414,3033,4.0
414,2044,4.0
414,7625,3.5
414,1652,3.0
414,2330,3.5
414,1158,5.0
414,3611,3.0
414,3118,4.5
414,5905,2.0
414,6124,4.0
414,3595,4.0
414,1485,3.0
414,1053,4.0
414,2074,4.0
414,5764,3.0
414,2490,3.0
414,2174,4.0
414,1585,3.0
414,1912,3.5
414,514,2.0
414,3180,2.0
414,7493,2.0
414,1751,2.0
414,1074,4.0
414,4165,3.5
414,1030,3.0
414,1338,4.5
414,2244,4.0
414,752,4.0
414,5754,2.0
414,4910,2.0
414,1103,5.0
414,2537,3.5
414,1899,2.0
414,2204,3.0
414,4927,3.0
414,5962,3.5
414,864,3.0
414,725,5.0
414,1788,4.0
414,2390,3.5
414,1449,2.0
414,822,4.0
414,40,2.0
414,4281,3.0
414,2410,4.5
414,5843,3.0
414,285,1.5
414,1932,4.0
414,7554,5.0
414,7628,3.0
414,3258,4.0
414,1294,3.5
414,5054,4.5
414,5353,3.0
414,3195,3.0
414,2042,4.0
414,2910,3.0
414,4185,4.5
414,3301,3.0
414,1160,5.0
414,2498,3.0
414,7569,3.0
414,1657,5.0
414,7461,1.5
414,144,1.0
414,5729,1.0
414,7507,4.0
414,5392,5.0
414,1488,4.0
414,1863,3.0
414,7603,3.5
414,28,3.0
414,7457,3.0
414,1481,2.0
414,5591,2.0
414,1202,4.0
414,771,4.5
414,1121,3.0
414,4167,3.5
414,2062,3.5
414,1351,3.0
414,6231,3.0
414,4752,4.0
414,2216,4.0
414,4476,4.0
414,3173,4.0
414,755,4.0
414,2475,2.0
414,2323,4.0
414,4157,3.0
414,1922,3.0
414,3780,3.0
414,157,4.0
414,5407,2.0
414,949,3.5
414,5281,4.0
414,2480,3.0
414,1086,4.5
414,3220,3.0
414,501,2.0
414,5893,2.5
414,2517,3.0
414,4499,3.5
414,867,4.0
414,2583,2.0
414,107,2.0
414,3615,2.0
414,1283,4.0
414,5336,3.0
414,5284,3.0
414,7499,2.5
414,5348,2.5
414,3409,2.5
414,2674,2.0
414,2107,4.5
414,842,4.0
414,245,5.0
414,5344,1.5
414,5208,2.0
414,5233,3.0
414,2615,4.0
414,112,2.0
414,7610,4.5
414,7297,2.5
414,4734,4.0
414,998,3.0
414,684,2.0
414,2620,3.0
414,4492,4.0
414,433,5.0
414,4933,3.0
414,5191,4.0
414,1894,3.5
414,257,4.5
414,2753,3.0
414,686,2.0
414,7458,2.0
414,200,5.0
414,4900,3.0
414,637,3.0
414,7655,4.5
414,4055,2.0
414,2266,4.0
414,143,5.0
414,138,4.0
414,3421,3.0
414,210,3.0
414,3292,2.0
414,3073,4.0
414,1542,2.0
414,2272,3.0
414,5247,3.5
414,7647,3.5
414,215,4.0
414,2899,3.0
414,4093,4.0
414,3350,2.0
414,7532,4.0
414,5902,3.0
414,1637,2.0
414,164,3.0
414,4795,4.0
414,1035,4.0
414,873,1.5
414,7646,4.0
414,5571,3.0
414,18,3.0
414,690,2.0
414,7032,4.5
414,1438,5.0
414,141,4.0
414,906,3.5
414,7453,2.0
414,323,4.0
414,585,3.0
414,996,3.0
414,255,4.0
414,123,4.0
414,208,2.0
414,1821,2.0
414,681,3.0
414,6338,4.0
414,1015,3.0
414,1810,3.0
414,7383,4.0
414,3520,4.0
414,1055,4.0
414,1256,4.5
414,849,3.0
414,1317,2.0
414,241,4.0
414,411,3.0
414,4859,3.5
414,357,5.0
414,127,3.0
414,321,4.0
414,7505,2.0
414,1044,3.0
414,2630,4.0
414,1624,3.0
414,1318,5.0
414,2932,2.0
414,5697,3.0
414,705,4.0
414,1651,2.0
414,834,4.0
414,7643,2.0
414,2476,4.0
414,3152,3.5
414,1025,3.0
414,6607,2.0
414,7526,4.0
414,121,4.0
414,3511,2.0
414,3314,3.0
414,3041,5.0
414,1272,3.5
414,16,5.0
414,7485,4.0
414,525,4.0
414,3552,5.0
414,4111,4.0
414,1849,3.0
414,7637,3.5
414,4286,3.5
414,4992,2.5
414,807,4.0
414,7491,2.0
414,59,3.0
414,1325,3.0
414,2001,3.5
414,1777,2.0
414,1451,4.0
414,1422,4.0
414,1107,5.0
414,2720,3.0
414,3074,3.5
414,498,2.0
414,4123,4.5
414,625,3.0
414,6267,3.0
414,2996,3.0
414,3412,3.5
414,2208,4.0
414,6184,3.0
414,591,3.0
414,648,3.0
414,4501,3.0
414,270,4.0
414,1795,3.0
414,2509,3.0
414,4959,2.5
414,3243,5.0
414,7546,4.0
414,7468,2.0
414,935,4.0
414,2557,3.0
414,7641,4.0
414,3229,5.0
414,3327,4.0
414,7482,2.0
414,1803,4.0
414,3722,4.0
414,2165,4.0
414,885,4.0
414,2079,5.0
414,6146,4.0
414,2237,4.0
414,5129,2.0
414,1210,4.0
414,1817,3.0
414,7026,4.0
414,942,4.0
414,7559,4.0
414,1276,4.0
414,1138,4.0
414,664,4.0
414,486,3.0
414,1512,4.0
414,1244,3.5
414,78,5.0
414,3589,3.0
414,675,4.0
414,2613,3.0
414,36,4.0
414,3510,2.5
414,7656,4.5
414,6733,3.0
414,2311,4.0
414,2545,4.0
414,2411,4.0
414,7638,3.5
414,2045,5.0
414,3288,3.0
414,917,1.5
414,865,5.0
414,5752,4.0
414,2649,4.0
414,1846,4.0
414,1078,4.0
414,3746,3.0
414,1168,2.0
414,485,3.0
414,5005,3.0
414,2121,3.0
414,6664,3.5
414,487,3.0
414,5150,2.0
414,1260,4.0
414,6918,4.0
414,4958,2.5
414,5163,2.0
414,2602,4.0
414,6169,3.0
414,2556,2.0
414,468,5.0
414,2199,3.0
414,2639,2.0
414,7617,3.5
414,1147,4.0
414,2290,4.0
414,2056,3.5
414,62,5.0
414,403,2.0
414,6535,5.0
414,3238,3.0
414,105,3.0
414,346,3.0
414,7441,3.0
414,2518,4.0
414,372,3.0
414,1646,2.0
414,2047,4.5
414,4914,4.0
414,1769,2.0
414,2573,2.0
414,1911,3.5
414,716,3.0
414,1608,3.0
414,1331,3.5
414,633,2.0
414,6224,3.0
414,7429,3.0
414,2338,4.0
414,492,4.0
414,7503,2.0
414,52,4.0
414,413,3.0
414,3070,1.5
414,3297,2.0
414,464,4.0
414,7445,1.0
414,2191,4.0
414,1134,5.0
414,2372,4.0
414,1003,3.0
414,271,3.0
414,1823,5.0
414,5383,4.0
414,7454,4.0
414,6376,3.0
414,1764,2.0
414,1218,4.5
414,80,4.0
414,2984,2.5
414,2226,3.5
414,427,3.5
414,4109,1.0
414,1203,4.0
414,1184,2.0
414,1570,5.0
414,1424,4.0
414,7630,3.5
414,1709,1.0
414,2017,2.0
414,628,4.0
414,512,2.0
414,1691,3.0
414,466,3.0
414,5362,3.0
414,19,3.0
414,1247,4.0
414,5167,3.0
414,1819,4.0
414,3382,3.0
414,317,3.0
414,1770,4.0
414,3344,4.0
414,7567,5.0
414,5169,4.0
414,3474,1.5
414,3547,4.0
414,1812,2.0
414,2612,2.0
414,4173,4.0
414,45,4.0
414,3138,4.0
414,1515,4.0
414,1594,5.0
414,6741,3.5
414,3075,4.0
414,1413,2.0
414,1380,4.0
414,1258,3.0
414,2724,3.5
414,1781,4.0
414,7653,3.5
414,1299,4.5
414,171,2.0
414,1429,2.0
414,848,3.0
414,597,2.0
414,1783,2.0
414,2856,4.5
414,5379,2.0
414,4,4.0
414,779,4.0
414,6364,4.0
414,1362,4.0
414,909,2.0
414,4479,3.5
414,7634,3.5
414,4877,4.0
414,7264,3.0
414,767,5.0
414,5121,2.0
414,1739,3.0
414,5277,4.0
414,2395,5.0
414,35,4.0
414,1796,4.0
414,33,4.0
414,5123,4.0
414,810,4.5
414,1703,2.0
414,7506,4.0
414,783,4.5
414,1500,3.0
414,189,5.0
414,2938,2.0
414,4161,4.0
414,6151,5.0
414,7469,2.0
414,165,3.0
414,404,3.0
414,4536,2.5
414,700,3.0
414,5844,2.0
414,1427,1.0
414,1606,3.0
414,6990,3.0
414,3106,4.0
414,3306,3.0
414,7487,2.0
414,572,2.0
414,3517,3.5
414,5343,4.0
414,4809,3.0
414,738,4.0
414,263,5.0
414,4470,4.0
414,2335,3.0
414,1379,5.0
414,5506,4.0
414,720,3.0
414,10,4.0
414,4102,3.0
414,683,4.0
414,168,5.0
414,7592,2.0
414,5308,3.0
414,1842,3.5
414,379,5.0
414,2094,4.0
414,5950,4.0
414,2194,4.0
414,3299,2.0
414,89,5.0
414,3585,4.0
414,5670,4.0
414,6205,2.0
414,2280,2.5
414,574,4.0
414,367,4.0
414,1330,5.0
414,3066,4.0
414,911,2.0
414,5174,2.5
414,7525,5.0
414,682,3.0
414,5929,3.5
414,874,2.0
414,326,4.0
414,5857,3.0
414,3658,3.5
414,706,4.0
414,1791,4.0
414,708,2.0
414,891,4.5
414,98,5.0
414,7658,4.0
414,6005,3.0
414,4234,4.0
414,7601,3.5
414,2979,3.0
414,5188,2.5
414,2189,4.0
414,5749,2.0
414,3176,3.0
414,4982,3.5
414,790,2.0
414,5567,2.0
414,2252,3.0
414,1523,3.0
414,3175,1.0
414,4732,4.0
414,1730,5.0
414,2772,4.0
414,4160,2.0
414,1036,4.0
414,1719,4.0
414,5372,3.0
414,821,4.0
414,995,4.0
414,1148,4.0
414,2224,5.0
414,196,3.0
414,5154,4.0
414,2725,3.5
414,2195,4.0
414,2584,2.0
414,7605,2.0
414,2684,4.0
414,1839,3.0
414,71,5.0
414,347,5.0
414,2922,2.0
414,5869,4.0
414,1462,4.0
414,2632,4.0
414,2955,4.0
414,2396,5.0
414,4892,2.0
414,95,5.0
414,729,4.0
414,6381,2.0
414,1609,5.0
414,269,4.0
414,91,4.0
414,2461,4.0
414,4172,2.0
414,2317,4.0
414,7635,3.0
414,7587,3.0
414,154,5.0
414,223,4.0
414,3013,4.0
414,166,5.0
414,5002,3.5
414,7145,4.0
414,3420,3.0
414,5334,4.0
414,2220,5.0
414,531,3.0
414,4948,2.0
414,3124,5.0
414,1799,1.5
414,1213,4.0
414,53,4.0
414,875,3.0
414,665,2.0
414,2426,5.0
414,6505,2.0
414,3084,4.0
414,1082,4.0
414,344,3.0
414,3109,3.5
414,7501,2.0
414,4248,3.0
414,1597,5.0
414,4606,4.0
414,7477,4.0
414,3591,3.5
414,876,4.5
414,545,3.0
414,381,4.0
414,1156,5.0
414,7495,2.0
414,6516,3.0
414,1671,1.0
414,3354,4.0
414,3512,2.5
414,3434,2.5
414,6380,3.0
414,7576,1.0
414,2163,5.0
414,3031,3.0
414,7597,4.0
414,657,3.5
414,124,3.0
414,1037,4.0
414,221,4.0
414,6601,3.0
414,7621,2.5
414,2929,4.0
414,530,1.0
414,331,5.0
414,155,4.0
414,3223,2.0
414,2952,3.0
414,1242,3.5
414,4667,5.0
414,419,4.0
414,868,3.0
414,4925,4.0
414,1599,4.0
414,128,4.0
414,7420,4.0
414,2222,3.0
414,1536,4.0
414,27,4.0
414,1009,4.0
414,7479,3.5
414,4037,2.0
414,548,3.0
414,3014,5.0
414,7612,3.5
414,3364,4.0
414,1474,3.0
414,2634,4.0
414,7590,3.0
414,766,4.0
414,3082,3.0
414,469,5.0
414,3702,2.0
414,137,4.0
414,5298,3.0
414,7608,4.0
414,6927,2.0
414,2503,4.0
414,4525,2.0
414,131,2.0
414,3554,4.0
414,1871,2.0
414,214,4.0
414,2307,4.5
414,401,4.0
414,2167,4.0
414,4733,4.0
414,2086,3.0
414,7492,5.0
414,2251,4.0
414,581,2.0
414,2805,3.0
414,7389,2.0
414,7662,3.5
414,7433,3.0
414,158,2.0
414,2041,4.0
414,252,4.5
414,1744,4.0
414,293,5.0
414,1698,2.0
414,7541,3.5
414,174,3.0
414,7513,4.0
414,695,4.0
414,6094,3.0
414,2058,4.0
414,7552,3.5
414,2403,5.0
414,260,3.0
414,2734,4.0
414,61,4.0
414,7644,3.0
414,569,3.0
414,3598,4.0
414,6004,4.0
414,4287,4.0
414,201,3.0
414,1833,2.5
414,5151,5.0
414,3321,3.0
414,5604,3.0
414,2451,3.0
414,471,2.0
414,1249,4.0
414,2333,4.0
414,2137,5.0
414,225,4.0
414,2668,2.0
414,1714,3.0
414,1228,5.0
414,7537,2.0
414,295,3.0
414,1856,3.0
414,1113,5.0
414,5329,4.0
414,7447,3.0
414,3136,3.5
414,2558,4.0
414,3148,4.0
414,932,3.5
414,647,3.5
414,2497,4.0
414,5964,1.5
414,7618,3.0
414,1070,4.5
414,2900,4.0
414,540,2.0
414,1171,4.0
414,1565,4.0
414,2427,3.0
414,1802,2.0
414,7470,1.0
414,5381,4.0
414,5585,3.5
414,1114,3.0
414,5991,4.0
414,4511,2.5
414,1631,2.0
414,7582,2.5
414,1083,3.5
414,2629,4.0
414,4091,3.0
414,5957,2.0
414,218,4.0
414,1498,2.0
414,7594,3.5
414,643,2.0
414,7657,4.0
414,561,3.0
414,827,2.5
414,4497,4.0
414,399,4.0
414,227,5.0
414,3,3.0
414,5307,4.0
414,2225,3.0
414,1255,3.5
414,7498,4.0
414,6626,3.0
414,364,3.0
414,1388,5.0
414,736,5.0
414,473,4.0
414,3079,3.0
414,1056,4.5
414,1251,4.0
414,1509,4.0
414,2197,4.0
414,5273,4.5
414,1051,4.0
414,7551,2.0
414,2239,3.5
414,2326,3.5
414,294,3.0
414,1434,2.0
414,7435,2.0
414,2306,3.5
414,4129,4.0
414,3464,4.0
414,3269,2.5
414,160,4.0
414,2128,3.5
414,7108,3.5
414,63,5.0
414,325,5.0
414,21,5.0
414,918,3.5
414,7488,4.0
414,7640,3.0
414,1569,4.0
414,989,4.0
414,7645,2.5
