userId,itemIds,top-10 scores
798,"[1059, 588, 3, 1018, 233, 160, 1362, 184, 1134, 1639]","[0.05305773, 0.050973818, 0.048089724, 0.04609413, 0.045129977, 0.043958165, 0.04120893, 0.04091922, 0.040464252, 0.03991262]"
70,"[216, 866, 210, 606, 271, 411, 590, 878, 432, 252]","[0.069632865, 0.06165902, 0.058610335, 0.053756617, 0.053664524, 0.053080518, 0.053060748, 0.05265678, 0.051576268, 0.050010685]"
417,"[216, 217, 1215, 1011, 451, 609, 150, 411, 98, 819]","[0.06941187, 0.0631636, 0.057402767, 0.056077473, 0.055501405, 0.055187702, 0.05346702, 0.05325295, 0.051534377, 0.051521353]"
224,"[949, 284, 169, 250, 186, 583, 961, 45, 27, 625]","[0.067955896, 0.06689391, 0.0655166, 0.061675884, 0.0606481, 0.05561281, 0.054845776, 0.05135416, 0.0495933, 0.048970327]"
181,"[978, 333, 274, 288, 929, 866, 549, 607, 990, 302]","[0.06116032, 0.05560307, 0.053731315, 0.053266957, 0.05317169, 0.049369603, 0.049136333, 0.04851839, 0.04751024, 0.047414128]"
447,"[79, 269, 1278, 17, 332, 200, 716, 404, 559, 158]","[0.06349211, 0.057635397, 0.055298656, 0.054545537, 0.054026537, 0.052332643, 0.051792245, 0.04911996, 0.04787704, 0.04729068]"
380,"[586, 459, 67, 21, 281, 1413, 1580, 497, 475, 148]","[0.040564623, 0.03890432, 0.038313624, 0.03806368, 0.03774088, 0.036567565, 0.036209982, 0.035710953, 0.0354488, 0.03532717]"
137,"[1000, 546, 1410, 538, 187, 728, 473, 172, 532, 1116]","[0.06222488, 0.058882583, 0.058230832, 0.057511497, 0.057079274, 0.05422422, 0.053979475, 0.05302423, 0.05039913, 0.05027786]"
796,"[210, 227, 300, 283, 722, 1400, 707, 200, 344, 1251]","[0.059772823, 0.056341246, 0.055414397, 0.054345924, 0.049992476, 0.049032804, 0.048509564, 0.048378162, 0.047327653, 0.045361172]"
214,"[100, 1, 357, 531, 313, 278, 300, 694, 1529, 495]","[0.053544067, 0.053044148, 0.05042485, 0.050025042, 0.049434025, 0.048967186, 0.048633486, 0.04821333, 0.047422547, 0.047331735]"
312,"[576, 589, 632, 660, 1181, 205, 992, 199, 1255, 510]","[0.05503933, 0.054962203, 0.052200716, 0.04815033, 0.047171917, 0.045316216, 0.044874474, 0.043844003, 0.043625567, 0.042913068]"
75,"[399, 335, 473, 864, 252, 284, 1048, 1014, 24, 1347]","[0.06483024, 0.064046055, 0.06181476, 0.059715156, 0.054006077, 0.053513836, 0.053428147, 0.05314703, 0.052479286, 0.051543426]"
378,"[90, 79, 482, 265, 1220, 183, 660, 230, 55, 1147]","[0.06180653, 0.060534082, 0.05950315, 0.059028618, 0.054917194, 0.051996574, 0.051408995, 0.049903166, 0.047594555, 0.047342446]"
808,"[180, 938, 434, 223, 1238, 536, 474, 875, 501, 1130]","[0.04964181, 0.0466878, 0.045334816, 0.045172665, 0.04238734, 0.04221533, 0.041421566, 0.040677898, 0.039979186, 0.03957099]"
567,"[170, 563, 321, 884, 297, 536, 1630, 504, 608, 1022]","[0.05620478, 0.05522996, 0.05493144, 0.053558752, 0.05221517, 0.050929606, 0.04981539, 0.049685646, 0.04865989, 0.04616754]"
268,"[1143, 153, 569, 244, 399, 240, 463, 280, 1488, 249]","[0.06348975, 0.055022188, 0.054693993, 0.052524477, 0.052099165, 0.047903407, 0.047754202, 0.047051772, 0.0437083, 0.043326322]"
500,"[994, 1232, 470, 751, 429, 164, 532, 182, 840, 1401]","[0.06769175, 0.05899194, 0.058680855, 0.05645798, 0.052457806, 0.05063726, 0.04948496, 0.049046163, 0.048717912, 0.04866344]"
648,"[332, 485, 25, 502, 1651, 1657, 14, 820, 66, 924]","[0.06288131, 0.062864296, 0.057344224, 0.056726515, 0.05200515, 0.050163187, 0.048083656, 0.047850404, 0.047239922, 0.047162186]"
262,"[709, 208, 222, 609, 1134, 115, 185, 5, 603, 866]","[0.06805913, 0.06744376, 0.06493745, 0.059162848, 0.052341204, 0.052137677, 0.051923778, 0.051046826, 0.050572798, 0.049700055]"
8,"[514, 218, 142, 606, 229, 327, 153, 1528, 681, 435]","[0.0596091, 0.05110764, 0.049811568, 0.0495952, 0.049171582, 0.047463004, 0.0458686, 0.045605633, 0.045301847, 0.045161262]"
903,"[741, 508, 575, 399, 550, 967, 479, 602, 33, 1503]","[0.056462597, 0.054461293, 0.04673839, 0.044619936, 0.04454726, 0.04438754, 0.041506343, 0.041142687, 0.040514324, 0.03990396]"
327,"[550, 100, 1071, 338, 2, 147, 200, 12, 356, 218]","[0.07247689, 0.061862223, 0.0582681, 0.05523933, 0.05424942, 0.05411616, 0.053806897, 0.053776328, 0.0535735, 0.05262326]"
561,"[956, 90, 606, 646, 1485, 1060, 426, 284, 191, 921]","[0.060888253, 0.058366008, 0.057053782, 0.055070538, 0.05288797, 0.048234414, 0.047607932, 0.04718275, 0.046964806, 0.04682183]"
142,"[75, 599, 1617, 350, 307, 222, 9, 124, 243, 967]","[0.07041618, 0.059214663, 0.056452233, 0.054883327, 0.054412447, 0.054029126, 0.053599477, 0.0529016, 0.051844098, 0.05125247]"
692,"[321, 1199, 298, 625, 118, 100, 515, 109, 866, 476]","[0.07206937, 0.065984316, 0.06544095, 0.057728406, 0.0566617, 0.05649666, 0.052921284, 0.052633032, 0.0520733, 0.050798185]"
151,"[827, 1464, 282, 1635, 28, 923, 208, 276, 443, 9]","[0.059734166, 0.056445587, 0.056392405, 0.053374145, 0.049269177, 0.048546404, 0.04704713, 0.044489156, 0.041332595, 0.041155465]"
110,"[334, 1017, 389, 1570, 1218, 367, 1115, 451, 1246, 267]","[0.06452298, 0.06106652, 0.059257183, 0.058288805, 0.057052076, 0.054801952, 0.05379437, 0.053536333, 0.053381715, 0.05279439]"
53,"[883, 1071, 160, 620, 644, 358, 211, 404, 767, 1150]","[0.061830983, 0.060463436, 0.05837407, 0.05350915, 0.053103395, 0.052667983, 0.048871726, 0.04825373, 0.0472644, 0.04682986]"
314,"[272, 451, 762, 1317, 1047, 626, 282, 302, 322, 750]","[0.05434118, 0.05056075, 0.04594068, 0.045695513, 0.044278752, 0.044189576, 0.04409722, 0.043177225, 0.04300823, 0.042737707]"
588,"[1491, 271, 728, 1059, 224, 496, 312, 275, 274, 365]","[0.064086795, 0.06148537, 0.060334116, 0.05657706, 0.053396154, 0.051367573, 0.050707027, 0.048645664, 0.048638653, 0.047136407]"
779,"[1106, 230, 1486, 1283, 9, 1579, 1381, 1211, 1101, 258]","[0.06299727, 0.054194167, 0.053344067, 0.05306917, 0.05066423, 0.05061501, 0.050449487, 0.050400186, 0.04999241, 0.04956572]"
669,"[271, 290, 182, 1548, 222, 403, 347, 527, 1659, 625]","[0.050389353, 0.047219783, 0.045898616, 0.045096323, 0.045082863, 0.04322083, 0.042707503, 0.042520653, 0.04223219, 0.04160532]"
487,"[257, 483, 650, 298, 17, 423, 508, 735, 546, 660]","[0.06186723, 0.058182072, 0.05555409, 0.053104497, 0.051658157, 0.049316995, 0.04890213, 0.048182484, 0.047660764, 0.0470508]"
130,"[385, 331, 274, 623, 1320, 1129, 322, 258, 1194, 286]","[0.06912211, 0.06810155, 0.06278544, 0.05877421, 0.050611235, 0.048415076, 0.048077315, 0.0470391, 0.04681075, 0.046396352]"
65,"[216, 276, 71, 70, 294, 423, 133, 148, 427, 539]","[0.062917344, 0.061850492, 0.061789714, 0.057429925, 0.0534575, 0.05235382, 0.052261434, 0.05041924, 0.050003726, 0.049422238]"
429,"[200, 94, 182, 232, 770, 235, 66, 546, 216, 1199]","[0.07270454, 0.061501857, 0.06069637, 0.05841459, 0.05824859, 0.055282235, 0.052685123, 0.052680176, 0.051860213, 0.049923472]"
499,"[1278, 529, 1047, 310, 785, 742, 1112, 1007, 1044, 689]","[0.06597338, 0.05624587, 0.051584736, 0.049716186, 0.047407445, 0.04738509, 0.04671613, 0.046395015, 0.04624638, 0.04612297]"
363,"[412, 68, 210, 554, 708, 789, 435, 318, 158, 624]","[0.05806966, 0.056148663, 0.053705756, 0.045486573, 0.0445582, 0.04445718, 0.0440573, 0.043410297, 0.043126155, 0.04308887]"
659,"[701, 1488, 100, 492, 544, 1378, 70, 1102, 1009, 956]","[0.05731637, 0.054640383, 0.051926415, 0.049006924, 0.04793258, 0.047711857, 0.046015084, 0.045866888, 0.045575958, 0.045057192]"
843,"[210, 403, 342, 452, 539, 173, 102, 762, 24, 528]","[0.06445762, 0.06136242, 0.061003022, 0.057166878, 0.057161536, 0.051604394, 0.051322665, 0.05054833, 0.050306562, 0.049752165]"
922,"[634, 970, 4, 1545, 147, 1452, 636, 198, 82, 739]","[0.06597136, 0.055717878, 0.052928142, 0.049922843, 0.04991257, 0.049676158, 0.04962733, 0.04792537, 0.047591336, 0.046664186]"
393,"[403, 578, 40, 1250, 1292, 249, 1261, 1001, 394, 110]","[0.061733756, 0.055243213, 0.048811793, 0.047677204, 0.047583375, 0.047439896, 0.04500135, 0.044607244, 0.042931173, 0.042832747]"
428,"[155, 307, 883, 603, 353, 16, 421, 312, 142, 300]","[0.06315561, 0.061091643, 0.05913004, 0.057375465, 0.05500202, 0.054314896, 0.054094832, 0.053768437, 0.04994235, 0.048706237]"
518,"[595, 546, 76, 147, 593, 181, 632, 754, 412, 808]","[0.071595855, 0.057653263, 0.055678558, 0.054802883, 0.05260437, 0.051609084, 0.050246652, 0.049938418, 0.04881155, 0.048535854]"
175,"[510, 97, 424, 368, 241, 69, 1221, 532, 629, 17]","[0.064239204, 0.060738195, 0.060342457, 0.058754344, 0.05567099, 0.05471352, 0.050385214, 0.04846051, 0.048424225, 0.04723302]"
271,"[258, 603, 69, 596, 34, 124, 187, 312, 1070, 131]","[0.064651616, 0.0606709, 0.05872741, 0.05457395, 0.053913396, 0.046780445, 0.045654908, 0.04498834, 0.04476949, 0.044569466]"
293,"[497, 445, 69, 665, 1482, 1150, 1208, 233, 432, 1452]","[0.06949884, 0.05667314, 0.05663132, 0.05610407, 0.053861596, 0.05168471, 0.051034197, 0.050483458, 0.049303796, 0.048107103]"
650,"[779, 1246, 1369, 1610, 71, 100, 1542, 526, 367, 1241]","[0.06778015, 0.06141539, 0.05439322, 0.054012477, 0.049264, 0.049257383, 0.04889989, 0.0488077, 0.048507452, 0.047871385]"
244,"[758, 270, 294, 708, 473, 434, 1657, 515, 808, 902]","[0.050474674, 0.050141312, 0.04931457, 0.046578933, 0.044811253, 0.044126797, 0.04360512, 0.042050388, 0.041805044, 0.04088721]"
644,"[337, 1667, 117, 313, 1601, 227, 1480, 497, 517, 724]","[0.06134453, 0.05663456, 0.050885875, 0.049220596, 0.047950797, 0.047224496, 0.046391424, 0.046285037, 0.0448243, 0.043617684]"
751,"[836, 182, 627, 131, 1603, 785, 588, 98, 956, 1496]","[0.06560179, 0.06329599, 0.060348663, 0.058666717, 0.05847067, 0.054664407, 0.05377197, 0.05342565, 0.049501605, 0.0487599]"
85,"[482, 338, 709, 127, 211, 1051, 397, 1020, 810, 492]","[0.053029865, 0.05018296, 0.04862497, 0.048497647, 0.04841774, 0.046491627, 0.04623747, 0.04457979, 0.043650027, 0.04304293]"
668,"[1541, 1450, 350, 222, 893, 322, 742, 1221, 748, 1366]","[0.049179476, 0.049081415, 0.04885965, 0.047832176, 0.045796845, 0.04552574, 0.04454379, 0.043521628, 0.042919785, 0.041412733]"
338,"[129, 42, 1124, 564, 1580, 627, 176, 1409, 99, 201]","[0.06479121, 0.050286617, 0.050207295, 0.049448676, 0.049362835, 0.04916032, 0.048316326, 0.04663215, 0.045412157, 0.044615705]"
426,"[205, 394, 526, 93, 779, 342, 1210, 983, 468, 1258]","[0.06276417, 0.05986696, 0.05886193, 0.058788933, 0.0572876, 0.055213276, 0.05010257, 0.048881423, 0.04830702, 0.04826229]"
505,"[660, 300, 97, 675, 1637, 321, 388, 713, 1512, 191]","[0.06495403, 0.060617954, 0.055471696, 0.054048672, 0.053375848, 0.052101437, 0.050422024, 0.050107863, 0.049144458, 0.047132652]"
736,"[134, 201, 713, 1237, 9, 181, 722, 270, 710, 632]","[0.061672036, 0.060310062, 0.052882046, 0.052677568, 0.05237352, 0.05063228, 0.048041474, 0.04637341, 0.04612677, 0.046112556]"
81,"[591, 1570, 751, 603, 38, 3, 66, 274, 68, 1613]","[0.061412778, 0.052451726, 0.05037362, 0.048067063, 0.04740098, 0.047137097, 0.04381028, 0.04368789, 0.042558007, 0.042108793]"
308,"[959, 578, 399, 405, 228, 276, 237, 38, 265, 172]","[0.05369769, 0.052624874, 0.05050535, 0.049843214, 0.048898336, 0.048604216, 0.04723901, 0.0465706, 0.046104837, 0.045550924]"
267,"[464, 479, 385, 1400, 520, 455, 287, 596, 102, 1341]","[0.06380987, 0.057554107, 0.054361347, 0.051606182, 0.050768863, 0.04987133, 0.04740698, 0.047292016, 0.0465464, 0.046424203]"
570,"[1292, 842, 745, 1595, 1510, 1047, 244, 599, 131, 488]","[0.06189133, 0.04902164, 0.048725907, 0.0444889, 0.043253712, 0.0415571, 0.04004934, 0.039942205, 0.039288078, 0.03900364]"
383,"[1070, 474, 13, 89, 1530, 203, 893, 442, 278, 318]","[0.06650554, 0.057886917, 0.056487214, 0.05499164, 0.054856867, 0.053530246, 0.053158965, 0.051493708, 0.049492303, 0.049105227]"
805,"[200, 90, 216, 1406, 558, 779, 274, 222, 50, 932]","[0.06154054, 0.05819511, 0.05787985, 0.05714256, 0.05634675, 0.052837152, 0.051830024, 0.050083887, 0.048427604, 0.04662746]"
159,"[971, 1367, 890, 1652, 1049, 1501, 926, 286, 1616, 671]","[0.06968668, 0.05878429, 0.05143425, 0.04573847, 0.04548669, 0.044965807, 0.043683413, 0.041720305, 0.041456055, 0.04139368]"
18,"[91, 811, 454, 45, 48, 168, 188, 858, 941, 357]","[0.07194538, 0.065354586, 0.061287083, 0.05311165, 0.05051317, 0.049302522, 0.04716036, 0.045065947, 0.043466028, 0.043150134]"
457,"[1029, 722, 1354, 762, 568, 185, 662, 89, 508, 250]","[0.06769001, 0.065491244, 0.063868135, 0.061745413, 0.060176257, 0.05775903, 0.056336578, 0.05601901, 0.055428967, 0.05437096]"
586,"[670, 197, 228, 204, 1153, 690, 416, 71, 566, 205]","[0.061512068, 0.05858127, 0.054450754, 0.05343566, 0.053032417, 0.051907364, 0.051005367, 0.050219275, 0.048586376, 0.046082113]"
295,"[147, 1135, 218, 140, 232, 790, 1671, 339, 153, 1134]","[0.062284075, 0.05438769, 0.050010227, 0.049901176, 0.04842683, 0.04785453, 0.047844242, 0.047747027, 0.046683308, 0.046460617]"
291,"[324, 690, 918, 818, 679, 929, 290, 214, 979, 952]","[0.06879873, 0.061613977, 0.055559497, 0.054498542, 0.050347466, 0.048924066, 0.047862984, 0.04555314, 0.04554574, 0.045199376]"
450,"[762, 546, 100, 736, 208, 476, 1422, 300, 318, 584]","[0.05152904, 0.04474415, 0.043628667, 0.04226672, 0.042188615, 0.040988185, 0.039672513, 0.03934947, 0.038812913, 0.038521282]"
533,"[265, 549, 595, 1047, 79, 1607, 1119, 1174, 1663, 1443]","[0.063418716, 0.060749277, 0.059046913, 0.058761876, 0.058492605, 0.055422526, 0.052892882, 0.05011167, 0.047778778, 0.047198728]"
749,"[636, 311, 172, 1650, 633, 17, 404, 115, 473, 204]","[0.06110966, 0.057117563, 0.05450485, 0.050007142, 0.04907802, 0.0477325, 0.04634775, 0.04588436, 0.045567274, 0.043597408]"
486,"[327, 820, 236, 742, 1475, 301, 1609, 567, 48, 1677]","[0.06890304, 0.06703494, 0.062290896, 0.0556522, 0.054682497, 0.052759502, 0.052371632, 0.04981633, 0.049599048, 0.048564114]"
932,"[276, 422, 1594, 424, 328, 678, 1459, 1637, 725, 289]","[0.07101946, 0.05257111, 0.047023613, 0.046908036, 0.04683578, 0.046665743, 0.044492498, 0.04310991, 0.042734306, 0.042016756]"
194,"[210, 54, 144, 182, 213, 183, 173, 28, 384, 567]","[0.08244021, 0.065463915, 0.065443575, 0.061587583, 0.06107215, 0.05927842, 0.05886394, 0.058399193, 0.057353742, 0.057108168]"
98,"[1441, 554, 312, 883, 879, 209, 1415, 27, 905, 393]","[0.05264725, 0.051307563, 0.049012706, 0.044561528, 0.04375126, 0.04321791, 0.043147817, 0.042526778, 0.041867744, 0.041606113]"
739,"[318, 494, 208, 50, 1017, 216, 328, 235, 693, 546]","[0.08124835, 0.05941004, 0.057138465, 0.05635412, 0.052776255, 0.05226682, 0.051029883, 0.050475083, 0.049248684, 0.04871341]"
741,"[204, 746, 44, 520, 695, 526, 473, 436, 427, 209]","[0.073836274, 0.062185135, 0.059564043, 0.059189036, 0.05795813, 0.056342684, 0.056333683, 0.055701524, 0.054769207, 0.05363825]"
886,"[709, 631, 79, 1270, 762, 7, 98, 72, 364, 686]","[0.055399325, 0.05521889, 0.052529953, 0.052358977, 0.05226136, 0.050723508, 0.04821218, 0.046179935, 0.04447695, 0.044421215]"
548,"[423, 21, 686, 553, 1444, 1267, 858, 1221, 1170, 978]","[0.063148536, 0.060798988, 0.059614826, 0.05665978, 0.05474092, 0.054590758, 0.05247852, 0.0521616, 0.051440723, 0.05069602]"
381,"[929, 1112, 1285, 1119, 417, 739, 1563, 634, 560, 1041]","[0.07987224, 0.05325176, 0.050908867, 0.050611246, 0.049384344, 0.049030174, 0.04721054, 0.047140412, 0.04548756, 0.045375258]"
472,"[332, 953, 51, 1396, 1634, 148, 1349, 672, 1565, 559]","[0.07351107, 0.06594496, 0.05344006, 0.052530766, 0.050514877, 0.04965514, 0.045601152, 0.045551706, 0.043566685, 0.04293323]"
301,"[624, 451, 204, 401, 1663, 145, 252, 226, 373, 1648]","[0.06166421, 0.057985097, 0.05255788, 0.05114338, 0.050948627, 0.049589787, 0.048084106, 0.04698115, 0.046496373, 0.044509973]"
807,"[596, 358, 50, 222, 135, 183, 385, 820, 473, 69]","[0.06487472, 0.06368531, 0.06032957, 0.06024195, 0.056494556, 0.0552061, 0.05282273, 0.052725833, 0.052281067, 0.05163948]"
435,"[99, 568, 473, 423, 89, 1672, 485, 333, 183, 50]","[0.066622294, 0.060551923, 0.060061023, 0.056281794, 0.053464644, 0.04974851, 0.04970528, 0.048793092, 0.048154905, 0.04785538]"
276,"[301, 1517, 317, 961, 287, 472, 748, 729, 66, 328]","[0.051798698, 0.051216237, 0.049732268, 0.048057538, 0.045631096, 0.045560256, 0.044585176, 0.043974336, 0.043649793, 0.04292755]"
320,"[1297, 291, 1157, 24, 742, 410, 288, 1199, 532, 17]","[0.06884248, 0.067920774, 0.06773767, 0.067521065, 0.061919685, 0.057532974, 0.05731294, 0.055351358, 0.054747537, 0.054672077]"
456,"[939, 581, 3, 573, 1636, 1533, 15, 1421, 580, 1202]","[0.0748265, 0.062834814, 0.057517473, 0.053354148, 0.050561257, 0.049259067, 0.04907151, 0.048040118, 0.045094617, 0.044423327]"
666,"[94, 1183, 546, 204, 100, 81, 1011, 268, 181, 108]","[0.062216297, 0.058022805, 0.05688701, 0.056019403, 0.055058733, 0.054695465, 0.052348774, 0.050322484, 0.049435947, 0.049114525]"
756,"[99, 1538, 547, 1215, 863, 1638, 64, 56, 512, 381]","[0.06486316, 0.059949182, 0.053077538, 0.051373947, 0.050816845, 0.05028802, 0.04924617, 0.0484584, 0.0476885, 0.04645656]"
889,"[1437, 195, 89, 299, 763, 77, 79, 1240, 568, 990]","[0.062079735, 0.053569064, 0.049084064, 0.04892397, 0.047315978, 0.046735276, 0.046320252, 0.04574785, 0.045594748, 0.04346318]"
787,"[310, 1251, 690, 286, 91, 1065, 1623, 6, 527, 1017]","[0.0704819, 0.057182807, 0.056627788, 0.05662291, 0.04852972, 0.04770394, 0.047569204, 0.046319902, 0.04578908, 0.04574928]"
144,"[193, 283, 216, 98, 946, 567, 1630, 298, 526, 135]","[0.05719136, 0.05446773, 0.047649402, 0.04673199, 0.04655143, 0.04589054, 0.045013756, 0.044532567, 0.04364837, 0.043559663]"
45,"[762, 134, 181, 100, 318, 1001, 284, 288, 428, 414]","[0.0697687, 0.059982873, 0.057458982, 0.05388976, 0.05334541, 0.04930113, 0.04901997, 0.04817542, 0.047529567, 0.04713968]"
