user_id,item_id,rating
313,1,1843.0
313,5,607.0
313,1,2200.0
313,5,4123.0
313,1,2800.0
313,5,819.0
313,2,334.0
313,5,985.0
313,1,381.0
313,1,809.0
313,2,3624.0
313,1,4100.0
313,1,1384.0
313,2,2680.0
313,1,2284.0
116,2,1096.0
116,2,2153.0
116,1,1370.0
116,1,2342.0
116,1,3610.0
116,1,2314.0
116,1,1208.0
116,1,2256.0
116,1,2989.0
116,5,1969.0
116,5,3587.0
116,5,3071.0
116,2,2380.0
116,2,720.0
116,4,2467.0
116,1,3487.0
116,2,1905.0
116,1,4472.0
116,1,1020.0
116,5,963.0
116,1,3420.0
116,5,3954.0
116,1,3232.0
116,1,2037.0
116,1,2348.0
116,1,3084.0
116,2,629.0
116,5,4353.0
116,2,894.0
116,3,3958.0
116,1,4369.0
116,1,516.0
116,1,2803.0
116,1,3106.0
116,3,4127.0
116,3,1142.0
116,5,4266.0
116,4,2095.0
116,2,3649.0
116,1,3742.0
116,1,253.0
116,1,3864.0
116,2,2251.0
116,2,3905.0
116,1,1103.0
116,1,2735.0
116,1,1359.0
116,1,3135.0
116,2,763.0
116,2,600.0
116,1,2362.0
116,1,2519.0
116,1,361.0
116,2,1130.0
116,1,83.0
116,5,990.0
116,1,457.0
116,4,3148.0
116,5,4364.0
116,5,1795.0
116,1,3730.0
116,5,1395.0
116,1,4402.0
116,1,907.0
116,4,4488.0
116,2,166.0
116,1,1673.0
116,1,3966.0
116,1,3433.0
116,1,3935.0
116,1,4080.0
116,5,3605.0
116,1,550.0
116,1,1853.0
116,4,1406.0
116,2,1542.0
116,1,2015.0
116,1,551.0
116,1,4227.0
116,1,3095.0
116,1,2456.0
116,1,1837.0
116,5,2890.0
116,1,4284.0
116,1,471.0
116,5,1615.0
116,1,2580.0
116,1,2128.0
116,2,275.0
116,1,886.0
116,1,269.0
116,4,4171.0
116,1,2662.0
116,2,2809.0
116,3,248.0
116,1,1844.0
116,1,2882.0
116,2,1561.0
116,2,758.0
116,4,1865.0
116,2,2460.0
116,1,2462.0
116,1,579.0
116,1,3035.0
116,3,1728.0
116,2,2411.0
116,5,3870.0
116,1,2235.0
116,2,3275.0
116,1,3226.0
116,4,1693.0
116,2,3151.0
116,1,312.0
116,5,358.0
116,5,3469.0
116,4,3160.0
116,2,4478.0
116,1,2922.0
116,1,3650.0
116,3,316.0
116,5,3079.0
116,2,3159.0
116,1,3478.0
116,2,3962.0
116,2,607.0
116,2,1682.0
116,1,1638.0
116,5,501.0
116,5,3740.0
116,2,3331.0
116,5,1180.0
116,2,2874.0
116,4,3321.0
116,2,2112.0
116,1,1971.0
116,1,2955.0
116,1,1558.0
116,1,2139.0
116,2,3535.0
116,1,1642.0
116,5,1692.0
116,1,908.0
116,4,2269.0
116,2,4330.0
116,2,2622.0
116,5,4306.0
116,4,2518.0
116,1,4157.0
116,2,1650.0
116,2,1939.0
116,5,104.0
116,3,329.0
116,5,2478.0
116,1,257.0
116,1,2332.0
116,1,1058.0
116,5,270.0
116,1,1901.0
116,2,3165.0
116,1,330.0
116,4,993.0
116,1,1329.0
116,2,3216.0
116,1,3917.0
116,5,3684.0
116,5,1129.0
116,1,1571.0
116,4,3617.0
116,2,381.0
116,1,1832.0
116,4,3920.0
116,3,831.0
116,1,2290.0
116,2,2304.0
116,1,2701.0
116,2,3314.0
116,2,4214.0
116,1,1656.0
116,5,3798.0
116,1,3648.0
116,2,1050.0
116,5,3315.0
116,5,1798.0
116,2,4147.0
116,1,413.0
116,1,4043.0
116,1,3320.0
116,2,1884.0
116,1,662.0
116,1,443.0
116,4,1035.0
116,2,4393.0
116,5,1661.0
116,1,1655.0
116,2,2409.0
116,1,1890.0
116,2,2594.0
116,1,385.0
116,2,3538.0
116,1,3054.0
116,1,494.0
116,5,2172.0
116,5,241.0
116,4,2499.0
116,1,1110.0
116,1,708.0
116,1,4067.0
116,2,1145.0
116,1,3017.0
116,1,331.0
116,1,3256.0
116,5,2465.0
116,5,2051.0
116,1,2252.0
116,5,1744.0
116,2,3102.0
116,5,208.0
116,4,3725.0
116,4,2873.0
116,5,199.0
116,1,2152.0
116,2,2900.0
116,1,1756.0
116,4,1959.0
116,1,2001.0
116,1,2660.0
116,2,1962.0
116,5,2743.0
116,1,3355.0
116,1,2533.0
116,2,1703.0
116,4,1792.0
116,1,482.0
116,3,2443.0
116,4,3333.0
116,1,3128.0
116,4,2771.0
116,1,4207.0
116,5,918.0
116,1,357.0
116,1,1503.0
116,1,1274.0
116,5,3282.0
116,1,2188.0
116,2,2177.0
116,1,2528.0
116,1,652.0
116,1,3624.0
116,5,4135.0
116,5,789.0
116,4,1975.0
116,2,1218.0
116,1,2755.0
116,3,2548.0
116,1,4060.0
116,1,445.0
116,5,2371.0
116,5,2782.0
116,2,1754.0
116,1,2751.0
116,2,2140.0
116,2,2734.0
116,2,4012.0
116,5,442.0
116,2,1220.0
116,5,798.0
116,4,1843.0
116,1,2862.0
116,2,2865.0
116,2,4089.0
116,1,3611.0
116,5,599.0
116,2,143.0
116,1,3880.0
116,2,3434.0
116,5,571.0
116,1,285.0
116,1,788.0
116,2,1866.0
116,1,1202.0
116,1,18.0
116,1,2945.0
116,1,2851.0
116,1,1421.0
116,1,1972.0
116,1,1931.0
116,1,2470.0
116,1,3756.0
116,5,1425.0
116,1,76.0
116,1,3368.0
116,1,1902.0
116,1,3515.0
116,5,2043.0
116,1,3222.0
116,4,1100.0
116,4,746.0
116,1,189.0
116,2,1585.0
116,1,3451.0
116,2,2521.0
116,5,240.0
116,2,2612.0
116,2,2174.0
116,4,3900.0
116,1,1134.0
116,2,3840.0
116,1,1589.0
116,1,660.0
116,2,1027.0
116,1,582.0
116,2,268.0
116,4,2495.0
116,5,175.0
116,1,1336.0
116,5,2848.0
116,2,3782.0
116,5,4302.0
116,3,4345.0
116,1,4413.0
116,2,4262.0
116,1,3168.0
116,4,2391.0
116,2,4216.0
116,1,2009.0
116,1,3423.0
116,2,426.0
116,1,1144.0
116,2,4056.0
116,2,1116.0
116,2,3427.0
116,1,3510.0
116,2,1221.0
116,2,759.0
116,2,3489.0
116,1,1073.0
116,1,2372.0
116,4,289.0
116,4,1466.0
116,2,2360.0
116,1,165.0
116,1,3801.0
116,2,1467.0
116,1,1470.0
350,5,1324.0
350,1,330.0
350,4,3047.0
350,5,406.0
350,1,1145.0
350,2,4302.0
350,4,3321.0
350,5,1256.0
350,5,2228.0
350,5,4284.0
350,4,758.0
350,2,3782.0
350,5,2112.0
350,1,2890.0
350,3,3624.0
350,5,1890.0
350,2,1035.0
350,5,3333.0
350,5,3962.0
350,1,1547.0
350,5,2862.0
350,5,3267.0
350,1,1267.0
350,5,1046.0
350,5,1877.0
350,1,3610.0
350,2,4227.0
350,1,1543.0
350,2,1202.0
350,2,3368.0
350,1,1615.0
350,1,607.0
350,1,2452.0
350,4,4210.0
350,4,3282.0
350,5,1144.0
350,1,83.0
350,5,1682.0
350,5,3079.0
350,5,3106.0
350,1,1703.0
350,1,4043.0
350,5,257.0
350,2,4123.0
350,1,3113.0
350,4,1561.0
350,1,3427.0
350,5,313.0
350,5,2743.0
350,5,44.0
350,1,3463.0
350,4,2499.0
350,1,789.0
350,5,4472.0
350,1,2252.0
350,2,3320.0
350,5,4266.0
350,5,4135.0
350,1,3355.0
350,5,937.0
350,5,252.0
350,1,2372.0
350,2,3478.0
350,3,3151.0
350,5,3888.0
350,5,1571.0
350,2,2389.0
350,2,2800.0
350,5,2942.0
350,5,1528.0
350,1,4256.0
350,5,442.0
350,2,708.0
350,1,1798.0
350,5,2572.0
350,5,908.0
350,1,2095.0
350,1,1832.0
350,1,357.0
350,5,143.0
350,1,2152.0
350,4,1650.0
350,4,4356.0
350,5,1220.0
350,1,3071.0
350,5,4145.0
350,1,3684.0
350,5,2212.0
350,5,692.0
350,2,285.0
350,5,3532.0
350,2,4402.0
350,1,30.0
350,2,268.0
350,1,4269.0
350,5,3905.0
350,5,2171.0
350,2,985.0
350,1,1470.0
350,2,2470.0
350,5,2441.0
350,5,476.0
350,2,2699.0
350,5,886.0
350,1,1962.0
350,3,197.0
350,5,4330.0
350,3,3925.0
350,1,1367.0
350,1,3102.0
350,4,1637.0
350,5,2348.0
350,5,1905.0
350,5,798.0
350,1,1799.0
350,4,723.0
350,1,3713.0
350,5,3290.0
350,5,334.0
350,2,1406.0
350,4,2391.0
350,2,468.0
350,1,2209.0
350,5,1110.0
350,1,4432.0
350,2,1975.0
350,5,2612.0
350,1,299.0
350,1,3605.0
350,2,705.0
350,4,3418.0
350,1,2140.0
33,2,1375.0
33,1,1819.0
33,2,2851.0
33,5,4216.0
33,1,4056.0
33,2,607.0
33,1,197.0
33,5,2743.0
33,1,1792.0
33,5,1412.0
33,1,1867.0
33,5,3371.0
33,1,30.0
33,2,3500.0
33,5,1832.0
33,2,3496.0
33,1,986.0
33,1,178.0
33,2,2152.0
33,5,3689.0
33,2,2734.0
33,2,2435.0
33,5,2731.0
33,2,3385.0
33,2,2174.0
33,5,1571.0
33,2,4374.0
33,2,1585.0
33,1,1151.0
33,5,353.0
33,1,2580.0
33,5,660.0
33,3,1336.0
33,5,1176.0
33,1,1610.0
33,1,2460.0
33,5,3013.0
33,5,3917.0
33,1,3138.0
33,4,4493.0
33,1,3418.0
33,5,692.0
33,5,3864.0
33,1,3828.0
33,1,1428.0
33,1,1509.0
33,5,3680.0
33,1,2699.0
33,5,3148.0
33,5,1582.0
33,5,313.0
33,5,1367.0
33,4,1693.0
33,4,3021.0
33,5,330.0
33,1,2386.0
33,5,8.0
33,1,897.0
33,5,3782.0
33,5,2809.0
33,1,1218.0
33,5,3079.0
33,2,3254.0
33,2,4173.0
33,1,4262.0
33,5,494.0
33,5,3936.0
33,5,1860.0
33,1,3161.0
33,5,1406.0
33,1,677.0
33,5,3858.0
33,1,3253.0
33,1,4330.0
33,4,1719.0
33,5,4247.0
33,1,3526.0
33,2,3309.0
33,1,1646.0
33,5,4306.0
33,1,859.0
33,1,2528.0
33,3,413.0
33,2,1145.0
33,1,758.0
33,1,2163.0
33,5,4271.0
33,4,3567.0
33,1,3725.0
33,5,77.0
33,5,3583.0
33,1,3925.0
33,5,3321.0
33,5,819.0
33,1,2612.0
33,2,1138.0
33,5,829.0
33,5,1180.0
33,5,18.0
33,5,4386.0
33,5,2813.0
33,2,3275.0
33,5,2617.0
33,2,2499.0
33,1,2574.0
33,5,199.0
33,5,1905.0
33,5,2443.0
33,5,3239.0
33,1,1298.0
33,2,2186.0
33,1,1861.0
33,2,1068.0
33,5,3071.0
33,1,751.0
33,2,3420.0
33,5,1770.0
33,1,1220.0
33,5,143.0
33,5,3093.0
33,5,2452.0
33,5,2252.0
33,5,4141.0
33,2,3522.0
33,5,2122.0
33,4,4488.0
33,5,468.0
33,5,216.0
33,5,1144.0
33,5,4227.0
33,5,3810.0
33,5,2372.0
33,5,191.0
33,4,329.0
33,1,811.0
33,5,482.0
33,5,3168.0
33,2,3825.0
33,1,3242.0
33,2,4310.0
33,1,1001.0
33,1,4260.0
33,2,564.0
33,5,3379.0
33,5,299.0
33,5,331.0
33,5,1470.0
33,5,2595.0
33,5,3312.0
33,2,3638.0
33,5,2348.0
33,2,2482.0
33,5,1142.0
33,1,1046.0
33,1,851.0
33,5,4049.0
33,5,1324.0
33,2,896.0
33,1,2376.0
33,1,3350.0
33,1,571.0
33,5,3408.0
33,2,3333.0
33,4,2594.0
33,1,4043.0
33,5,1703.0
33,5,1771.0
33,1,4269.0
33,1,3106.0
33,4,3085.0
33,1,2395.0
33,4,1394.0
33,5,361.0
33,2,2675.0
33,5,2783.0
33,5,2660.0
33,1,122.0
33,5,3267.0
33,4,3427.0
33,2,4432.0
33,1,3015.0
33,2,962.0
33,2,2916.0
33,1,1975.0
33,1,3159.0
33,5,3905.0
33,5,405.0
33,1,2047.0
33,2,3890.0
33,1,241.0
33,1,1080.0
33,1,4485.0
33,1,1035.0
33,4,1843.0
33,5,4123.0
33,1,2136.0
33,5,886.0
33,1,378.0
33,5,798.0
33,5,3135.0
33,1,401.0
33,1,3463.0
33,2,2391.0
33,1,2009.0
33,5,108.0
33,5,746.0
33,5,3713.0
33,1,188.0
33,5,711.0
33,2,289.0
33,5,3938.0
33,1,1939.0
33,5,2037.0
33,1,1132.0
494,2,1307.0
494,5,2452.0
494,4,2953.0
494,2,1542.0
494,2,4123.0
494,2,3925.0
494,1,30.0
494,1,4306.0
494,2,3579.0
494,1,1145.0
494,1,2992.0
494,1,3106.0
494,1,2594.0
494,1,1682.0
494,2,1561.0
494,1,2612.0
494,4,896.0
494,1,3368.0
494,2,4402.0
494,2,3605.0
494,2,723.0
494,1,1798.0
494,1,1615.0
494,1,1905.0
494,4,2617.0
494,5,2186.0
494,2,468.0
494,2,2001.0
494,4,2200.0
494,2,1843.0
494,2,2152.0
494,5,3962.0
494,2,3427.0
494,1,3418.0
494,1,3638.0
494,1,2209.0
494,1,1810.0
494,2,4330.0
494,4,1289.0
494,2,3254.0
494,4,3168.0
494,4,2470.0
494,4,4389.0
494,3,199.0
494,2,1890.0
494,2,3098.0
494,5,3538.0
554,1,1571.0
554,1,2922.0
554,1,3079.0
554,5,1744.0
554,5,4472.0
554,1,3938.0
554,2,3756.0
554,2,3903.0
554,5,705.0
554,4,3638.0
554,4,3427.0
554,1,175.0
554,2,482.0
554,4,1307.0
554,1,3151.0
554,2,33.0
554,1,571.0
554,5,2290.0
554,2,3860.0
554,1,4432.0
554,1,1754.0
554,1,3713.0
554,1,1180.0
554,5,3521.0
554,1,2660.0
554,5,788.0
554,1,3962.0
554,2,1220.0
554,1,1255.0
554,2,1962.0
554,5,2862.0
554,5,3798.0
554,1,4306.0
554,2,1428.0
554,1,2095.0
554,5,2782.0
554,2,2465.0
554,1,3446.0
554,1,1102.0
554,1,2178.0
554,1,2874.0
554,1,2462.0
554,5,3917.0
554,1,758.0
554,2,4356.0
554,5,1202.0
554,1,2470.0
282,2,3903.0
282,2,1757.0
282,5,256.0
282,1,494.0
282,4,378.0
282,4,1406.0
282,4,3355.0
282,2,1962.0
282,4,1470.0
282,2,473.0
282,2,4369.0
282,2,3972.0
282,1,638.0
282,3,2389.0
282,3,1925.0
282,5,3168.0
282,4,2128.0
282,4,4227.0
282,4,3571.0
282,4,2775.0
282,4,3680.0
282,1,818.0
282,3,1983.0
282,1,459.0
282,5,789.0
282,1,4339.0
282,4,3840.0
282,2,2252.0
282,1,953.0
282,5,2342.0
282,1,1843.0
282,4,330.0
282,2,3875.0
282,2,851.0
282,1,2037.0
282,5,2551.0
282,2,1901.0
282,4,4141.0
282,5,2189.0
282,4,1174.0
282,2,4345.0
282,5,3500.0
282,1,1905.0
282,2,3590.0
282,2,1709.0
282,5,1295.0
282,1,1123.0
282,4,2443.0
282,1,571.0
282,2,189.0
282,2,331.0
282,4,2051.0
282,5,1394.0
282,4,413.0
282,4,3310.0
282,1,3900.0
282,2,3182.0
282,1,2851.0
282,1,3758.0
282,5,872.0
282,2,2452.0
282,2,1509.0
282,5,2613.0
282,3,658.0
282,5,1324.0
282,2,4159.0
282,5,2465.0
282,4,4380.0
282,5,1175.0
282,4,1026.0
282,2,2578.0
282,2,3496.0
282,1,3684.0
282,3,3427.0
282,2,4064.0
282,2,4262.0
282,1,2362.0
282,2,4027.0
282,2,3756.0
282,5,1098.0
282,5,2178.0
282,1,1798.0
282,5,2329.0
282,1,3650.0
282,1,187.0
282,4,2186.0
282,4,438.0
282,5,1741.0
282,1,1255.0
282,4,2009.0
282,2,1234.0
282,5,705.0
282,1,2640.0
282,4,4067.0
282,2,674.0
282,2,3223.0
282,2,2462.0
282,2,3165.0
282,5,201.0
282,1,600.0
282,3,3938.0
282,3,3860.0
282,2,2731.0
282,2,2757.0
282,4,3198.0
282,3,896.0
282,4,3481.0
282,3,2690.0
282,4,4441.0
282,1,3879.0
282,2,3610.0
282,2,2554.0
282,5,3331.0
282,4,918.0
282,1,3274.0
282,4,3670.0
282,3,215.0
282,4,312.0
282,4,1571.0
282,1,2000.0
282,2,3893.0
282,1,2780.0
282,4,4492.0
282,3,3085.0
282,3,1525.0
282,1,1148.0
282,2,4432.0
282,4,3617.0
282,4,4109.0
282,1,2470.0
282,3,4355.0
282,1,4207.0
282,1,483.0
282,5,3151.0
282,3,2890.0
282,5,2899.0
282,2,2173.0
282,4,3282.0
282,5,175.0
282,2,2135.0
282,5,3824.0
282,5,1719.0
282,3,3515.0
282,4,798.0
282,2,3526.0
282,4,4247.0
282,4,1142.0
282,3,711.0
282,1,2302.0
282,2,3541.0
282,5,1700.0
282,5,3917.0
282,2,1202.0
282,1,2965.0
282,3,4330.0
282,2,4386.0
282,1,3232.0
282,4,2372.0
282,1,1180.0
282,2,2771.0
282,3,424.0
282,5,2456.0
282,4,2660.0
282,2,482.0
282,1,2913.0
282,4,1708.0
282,2,4306.0
282,5,4392.0
282,1,1408.0
282,2,2375.0
282,4,1532.0
282,2,3624.0
282,2,1799.0
282,2,2922.0
282,2,4289.0
282,5,788.0
282,5,4080.0
282,3,1660.0
282,1,1865.0
282,1,4043.0
282,3,3463.0
282,2,241.0
282,1,1058.0
282,2,2940.0
282,1,3379.0
495,2,1174.0
495,1,331.0
495,4,3782.0
495,2,3610.0
495,2,1532.0
495,2,3670.0
495,2,1561.0
495,2,3638.0
495,2,1590.0
495,2,483.0
495,2,30.0
495,2,896.0
495,4,3942.0
495,2,3333.0
495,4,1833.0
495,2,1843.0
495,4,1703.0
495,4,2960.0
495,4,3617.0
495,2,3182.0
495,4,2751.0
